order_id,Market
25468,Pacific Asia
45244,Pacific Asia
26305,Pacific Asia
27338,Pacific Asia
27913,Pacific Asia
25485,Pacific Asia
29266,Pacific Asia
50483,Pacific Asia
28997,Pacific Asia
25967,Pacific Asia
21844,Pacific Asia
41393,Pacific Asia
26465,Pacific Asia
29385,Pacific Asia
28580,Pacific Asia
49692,Pacific Asia
27098,Pacific Asia
26407,Pacific Asia
48303,Pacific Asia
24329,Pacific Asia
25928,Pacific Asia
30716,Pacific Asia
26407,Pacific Asia
24475,Pacific Asia
28415,Pacific Asia
26058,Pacific Asia
27988,Pacific Asia
30337,Pacific Asia
71874,Pacific Asia
72106,Pacific Asia
23206,Pacific Asia
72124,Pacific Asia
30051,Pacific Asia
75121,Pacific Asia
71921,Pacific Asia
72010,Pacific Asia
72062,Pacific Asia
75168,Pacific Asia
71933,Pacific Asia
24312,Pacific Asia
72059,Pacific Asia
24751,Pacific Asia
27108,Pacific Asia
22989,Pacific Asia
46865,Pacific Asia
29336,Pacific Asia
27783,Pacific Asia
25904,Pacific Asia
22989,Pacific Asia
24985,Pacific Asia
20651,Pacific Asia
27783,Pacific Asia
27185,Pacific Asia
20651,Pacific Asia
48173,Pacific Asia
23720,Pacific Asia
47664,Pacific Asia
20583,Pacific Asia
30203,Pacific Asia
24312,Pacific Asia
27014,Pacific Asia
24060,Pacific Asia
25218,Pacific Asia
50883,Pacific Asia
29385,Pacific Asia
25967,Pacific Asia
25075,Pacific Asia
29035,Pacific Asia
24955,Pacific Asia
21178,Pacific Asia
23584,Pacific Asia
21336,Pacific Asia
22365,Pacific Asia
48306,Pacific Asia
24486,Pacific Asia
23693,Pacific Asia
50408,Pacific Asia
44616,Pacific Asia
30660,Pacific Asia
25928,Pacific Asia
48780,Pacific Asia
22433,Pacific Asia
24611,Pacific Asia
22092,Pacific Asia
28997,Pacific Asia
43589,Pacific Asia
30547,Pacific Asia
24524,Pacific Asia
28059,Pacific Asia
22989,Pacific Asia
25477,Pacific Asia
25923,Pacific Asia
74023,Pacific Asia
76726,Pacific Asia
73656,Pacific Asia
71679,Pacific Asia
72760,Pacific Asia
74301,Pacific Asia
71640,Pacific Asia
71658,Pacific Asia
76381,Pacific Asia
76613,Pacific Asia
76235,Pacific Asia
71620,Pacific Asia
76379,Pacific Asia
73540,Pacific Asia
75050,Pacific Asia
74978,Pacific Asia
72608,Pacific Asia
76555,Pacific Asia
72571,Pacific Asia
75028,Pacific Asia
72676,Pacific Asia
75363,Pacific Asia
71647,Pacific Asia
71664,Pacific Asia
72780,Pacific Asia
36113,USCA
36113,USCA
41200,USCA
32076,USCA
40342,USCA
31631,USCA
50299,USCA
39797,USCA
50299,USCA
35366,USCA
31812,USCA
35985,USCA
34080,USCA
41286,USCA
33107,USCA
33741,USCA
40195,USCA
32064,USCA
39438,USCA
47401,USCA
40086,USCA
35186,USCA
40273,USCA
41391,USCA
40086,USCA
40086,USCA
34641,USCA
39786,USCA
39143,USCA
35504,USCA
39143,USCA
39143,USCA
31347,USCA
37399,USCA
35504,USCA
37926,USCA
32728,USCA
36740,USCA
34061,USCA
34415,USCA
37596,USCA
49253,USCA
37693,USCA
37596,USCA
38718,USCA
37772,USCA
37044,USCA
43402,USCA
37534,USCA
38592,USCA
43402,USCA
38776,USCA
34183,USCA
38825,USCA
34879,USCA
34285,USCA
34183,USCA
34517,USCA
33817,USCA
40505,USCA
35270,USCA
40267,USCA
32753,USCA
34217,USCA
49253,USCA
40117,USCA
35145,USCA
40505,USCA
39786,USCA
40724,USCA
31341,USCA
41078,USCA
31869,USCA
37926,USCA
40424,USCA
35055,USCA
36256,USCA
35504,USCA
41105,USCA
32336,USCA
40424,USCA
44022,USCA
34027,USCA
34027,USCA
32595,USCA
34080,USCA
32013,USCA
40784,USCA
40724,USCA
34527,USCA
38592,USCA
32468,USCA
31631,USCA
31631,USCA
37611,USCA
38776,USCA
33902,USCA
38922,USCA
37596,USCA
51239,Africa
44241,Africa
44165,Africa
43747,Africa
48260,Africa
49980,Africa
44798,Africa
49493,Africa
49388,Africa
48438,Africa
43788,Africa
42859,Africa
18229,Europe
19262,Europe
48347,Europe
17120,Europe
43529,Europe
17516,Europe
17535,Europe
11243,Europe
63650,Europe
61998,Europe
11407,Europe
15195,Europe
20177,Europe
12443,Europe
63775,Europe
19211,Europe
11029,Europe
62631,Europe
63658,Europe
11232,Europe
16307,Europe
19685,Europe
12042,Europe
63480,Europe
49020,Europe
14075,Europe
18444,Europe
18818,Europe
61911,Europe
13036,Europe
15417,Europe
14480,Europe
18569,Europe
11684,Europe
66050,Europe
63432,Europe
68597,Europe
62639,Europe
66296,Europe
64139,Europe
14880,Europe
13145,Europe
63611,Europe
68032,Europe
64689,Europe
68032,Europe
12965,Europe
63559,Europe
64123,Europe
18212,Europe
12452,Europe
11560,Europe
62631,Europe
16901,Europe
11341,Europe
50666,Europe
19150,Europe
11235,Europe
15195,Europe
61998,Europe
61947,Europe
18494,Europe
45431,Europe
12512,Europe
11341,Europe
66738,Europe
13878,Europe
61601,Europe
18421,Europe
19260,Europe
49020,Europe
2289,LATAM
1734,LATAM
53348,LATAM
54304,LATAM
54638,LATAM
56283,LATAM
60218,LATAM
58743,LATAM
9859,LATAM
8129,LATAM
56239,LATAM
53095,LATAM
51887,LATAM
51431,LATAM
2096,LATAM
8339,LATAM
7707,LATAM
7669,LATAM
7328,LATAM
9416,LATAM
9369,LATAM
2560,LATAM
52195,LATAM
51679,LATAM
6461,LATAM
657,LATAM
51887,LATAM
58977,LATAM
57477,LATAM
53779,LATAM
5660,LATAM
3111,LATAM
7669,LATAM
54992,LATAM
3613,LATAM
3384,LATAM
6555,LATAM
4357,LATAM
6727,LATAM
2560,LATAM
510,LATAM
59001,LATAM
1142,LATAM
3722,LATAM
4301,LATAM
56306,LATAM
6869,LATAM
3722,LATAM
55769,LATAM
2276,LATAM
58209,LATAM
56283,LATAM
56862,LATAM
3613,LATAM
874,LATAM
8321,LATAM
4697,LATAM
57881,LATAM
56162,LATAM
55630,LATAM
54975,LATAM
1007,LATAM
56663,LATAM
9910,LATAM
657,LATAM
52188,LATAM
58977,LATAM
5938,LATAM
56052,LATAM
53860,LATAM
57226,LATAM
56052,LATAM
60856,LATAM
51718,LATAM
6186,LATAM
51537,LATAM
5713,LATAM
60906,LATAM
7425,LATAM
60882,LATAM
51679,LATAM
52494,LATAM
1636,LATAM
3793,LATAM
510,LATAM
29782,Pacific Asia
24211,Pacific Asia
20375,Pacific Asia
23594,Pacific Asia
47664,Pacific Asia
21844,Pacific Asia
21634,Pacific Asia
24955,Pacific Asia
26982,Pacific Asia
28764,Pacific Asia
25967,Pacific Asia
21180,Pacific Asia
27114,Pacific Asia
21684,Pacific Asia
29384,Pacific Asia
44512,Pacific Asia
43128,Pacific Asia
28580,Pacific Asia
43128,Pacific Asia
28580,Pacific Asia
28033,Pacific Asia
20558,Pacific Asia
23584,Pacific Asia
27185,Pacific Asia
41637,Pacific Asia
43128,Pacific Asia
25218,Pacific Asia
21445,Pacific Asia
49137,Pacific Asia
29247,Pacific Asia
41393,Pacific Asia
49137,Pacific Asia
21336,Pacific Asia
47073,Pacific Asia
23584,Pacific Asia
24272,Pacific Asia
24611,Pacific Asia
29820,Pacific Asia
24060,Pacific Asia
38863,USCA
31820,USCA
39438,USCA
39786,USCA
37738,USCA
32318,USCA
37086,USCA
34155,USCA
38111,USCA
44022,USCA
34183,USCA
44022,USCA
36387,USCA
40868,USCA
37399,USCA
37399,USCA
38299,USCA
34527,USCA
39321,USCA
40342,USCA
35055,USCA
36684,USCA
40195,USCA
31714,USCA
39239,USCA
45096,USCA
47885,Africa
50532,Africa
42370,Africa
44165,Africa
48851,Africa
50290,Africa
49980,Africa
47770,Africa
44642,Africa
44798,Africa
44165,Africa
44241,Africa
62597,Europe
12997,Europe
19262,Europe
17120,Europe
16442,Europe
14616,Europe
62613,Europe
17034,Europe
65414,Europe
13875,Europe
68808,Europe
17418,Europe
67449,Europe
11230,Europe
12144,Europe
65687,Europe
48476,Europe
47471,Europe
63432,Europe
19704,Europe
12042,Europe
63726,Europe
12559,Europe
63726,Europe
15560,Europe
62586,Europe
67502,Europe
63254,Europe
11560,Europe
11409,Europe
18421,Europe
20227,Europe
19190,Europe
15195,Europe
13857,Europe
14124,Europe
20177,Europe
62206,Europe
66738,Europe
64644,Europe
61947,Europe
12042,Europe
63799,Europe
18690,Europe
14955,Europe
50173,Europe
66240,Europe
68833,Europe
66240,Europe
17418,Europe
67502,Europe
65830,Europe
15560,Europe
12936,Europe
50666,Europe
65414,Europe
17667,Europe
11061,Europe
17034,Europe
19277,Europe
15067,Europe
15267,Europe
18975,Europe
54304,LATAM
59832,LATAM
51887,LATAM
57681,LATAM
51718,LATAM
59402,LATAM
3111,LATAM
59708,LATAM
289,LATAM
2066,LATAM
59605,LATAM
9102,LATAM
5938,LATAM
57534,LATAM
4697,LATAM
5798,LATAM
60517,LATAM
55769,LATAM
60266,LATAM
54573,LATAM
824,LATAM
53209,LATAM
8280,LATAM
1786,LATAM
4658,LATAM
9910,LATAM
5720,LATAM
59708,LATAM
5713,LATAM
3111,LATAM
2804,LATAM
6268,LATAM
54717,LATAM
366,LATAM
54489,LATAM
5387,LATAM
61355,LATAM
2758,LATAM
7508,LATAM
2758,LATAM
52195,LATAM
4493,LATAM
9257,LATAM
58284,LATAM
10158,LATAM
54638,LATAM
54489,LATAM
1442,LATAM
5660,LATAM
58209,LATAM
1142,LATAM
6070,LATAM
3075,LATAM
4509,LATAM
2066,LATAM
6845,LATAM
57534,LATAM
58746,LATAM
57540,LATAM
8703,LATAM
9859,LATAM
56704,LATAM
2240,LATAM
58327,LATAM
54638,LATAM
57995,LATAM
56890,LATAM
3944,LATAM
3722,LATAM
54975,LATAM
56288,LATAM
1602,LATAM
29134,Pacific Asia
44842,Pacific Asia
27834,Pacific Asia
25923,Pacific Asia
26240,Pacific Asia
24955,Pacific Asia
24312,Pacific Asia
28081,Pacific Asia
46448,Pacific Asia
26102,Pacific Asia
27288,Pacific Asia
31179,Pacific Asia
26240,Pacific Asia
30271,Pacific Asia
30660,Pacific Asia
49628,Pacific Asia
20558,Pacific Asia
29384,Pacific Asia
47890,Pacific Asia
25769,Pacific Asia
20784,Pacific Asia
30337,Pacific Asia
28764,Pacific Asia
23718,Pacific Asia
44616,Pacific Asia
24524,Pacific Asia
24060,Pacific Asia
30509,Pacific Asia
49628,Pacific Asia
43353,Pacific Asia
30509,Pacific Asia
28989,Pacific Asia
25218,Pacific Asia
27338,Pacific Asia
22365,Pacific Asia
27917,Pacific Asia
25485,Pacific Asia
27472,Pacific Asia
28010,Pacific Asia
28010,Pacific Asia
26228,Pacific Asia
21684,Pacific Asia
24272,Pacific Asia
50408,Pacific Asia
28295,Pacific Asia
28295,Pacific Asia
28059,Pacific Asia
22989,Pacific Asia
47664,Pacific Asia
45647,Pacific Asia
23206,Pacific Asia
37586,USCA
39281,USCA
33817,USCA
36312,USCA
34061,USCA
44022,USCA
41078,USCA
45096,USCA
36882,USCA
36312,USCA
40195,USCA
41078,USCA
33367,USCA
45096,USCA
37978,USCA
40086,USCA
31722,USCA
32753,USCA
34183,USCA
49935,USCA
40273,USCA
37086,USCA
33902,USCA
32468,USCA
49253,USCA
31820,USCA
33817,USCA
34061,USCA
47401,USCA
35186,USCA
40195,USCA
37086,USCA
32187,USCA
40784,USCA
32336,USCA
42780,USCA
41198,USCA
33612,USCA
42370,Africa
48438,Africa
49525,Africa
42607,Africa
48260,Africa
48260,Africa
46182,Africa
45737,Africa
47770,Africa
48260,Africa
43978,Africa
50534,Africa
49980,Africa
48080,Africa
64438,Europe
62597,Europe
44363,Europe
12443,Europe
11407,Europe
63488,Europe
17457,Europe
17457,Europe
13709,Europe
16833,Europe
11061,Europe
63658,Europe
16833,Europe
11684,Europe
11061,Europe
18410,Europe
19410,Europe
15441,Europe
12443,Europe
63254,Europe
11232,Europe
62409,Europe
17938,Europe
12965,Europe
19193,Europe
17505,Europe
14880,Europe
19190,Europe
11685,Europe
63649,Europe
68172,Europe
14616,Europe
19704,Europe
66911,Europe
12516,Europe
63611,Europe
62631,Europe
17367,Europe
65231,Europe
11243,Europe
65540,Europe
17838,Europe
19284,Europe
18975,Europe
65157,Europe
62916,Europe
65157,Europe
62916,Europe
62636,Europe
16833,Europe
62409,Europe
17034,Europe
66296,Europe
18835,Europe
11860,Europe
18928,Europe
68836,Europe
19928,Europe
68172,Europe
64689,Europe
63865,Europe
64643,Europe
13255,Europe
18410,Europe
11409,Europe
17418,Europe
68032,Europe
18835,Europe
19096,Europe
64005,Europe
14955,Europe
10633,Europe
17938,Europe
11914,Europe
11560,Europe
19096,Europe
11,LATAM
53348,LATAM
11,LATAM
1089,LATAM
1007,LATAM
9859,LATAM
54242,LATAM
2240,LATAM
60856,LATAM
60354,LATAM
4964,LATAM
8129,LATAM
54074,LATAM
53592,LATAM
1636,LATAM
289,LATAM
3490,LATAM
51537,LATAM
5611,LATAM
2123,LATAM
5064,LATAM
1904,LATAM
55240,LATAM
52188,LATAM
7542,LATAM
55630,LATAM
57086,LATAM
56822,LATAM
8321,LATAM
59199,LATAM
53437,LATAM
58749,LATAM
1602,LATAM
58746,LATAM
56288,LATAM
54074,LATAM
58256,LATAM
2560,LATAM
6223,LATAM
7669,LATAM
2560,LATAM
56704,LATAM
59402,LATAM
56306,LATAM
9416,LATAM
53288,LATAM
61190,LATAM
9914,LATAM
9044,LATAM
59605,LATAM
56663,LATAM
54727,LATAM
57574,LATAM
4658,LATAM
58460,LATAM
56283,LATAM
10173,LATAM
56052,LATAM
10158,LATAM
51532,LATAM
9849,LATAM
54242,LATAM
55175,LATAM
60906,LATAM
4582,LATAM
56862,LATAM
55769,LATAM
60816,LATAM
59708,LATAM
3944,LATAM
58327,LATAM
58327,LATAM
10158,LATAM
58978,LATAM
52195,LATAM
3793,LATAM
52017,LATAM
47995,Pacific Asia
30309,Pacific Asia
30309,Pacific Asia
24211,Pacific Asia
22365,Pacific Asia
31293,Pacific Asia
21684,Pacific Asia
47845,Pacific Asia
25781,Pacific Asia
49628,Pacific Asia
46038,Pacific Asia
21999,Pacific Asia
45647,Pacific Asia
28698,Pacific Asia
27783,Pacific Asia
24827,Pacific Asia
31293,Pacific Asia
42850,Pacific Asia
25075,Pacific Asia
43592,Pacific Asia
28415,Pacific Asia
27451,Pacific Asia
30098,Pacific Asia
28165,Pacific Asia
27451,Pacific Asia
48780,Pacific Asia
28580,Pacific Asia
27568,Pacific Asia
46448,Pacific Asia
22433,Pacific Asia
31293,Pacific Asia
28764,Pacific Asia
46400,Pacific Asia
25485,Pacific Asia
26305,Pacific Asia
30271,Pacific Asia
24827,Pacific Asia
23718,Pacific Asia
21178,Pacific Asia
50483,Pacific Asia
28038,Pacific Asia
21844,Pacific Asia
30051,Pacific Asia
30374,Pacific Asia
26102,Pacific Asia
44616,Pacific Asia
25769,Pacific Asia
23594,Pacific Asia
36113,USCA
38891,USCA
41200,USCA
35985,USCA
47401,USCA
36882,USCA
38825,USCA
34879,USCA
32468,USCA
31869,USCA
32884,USCA
35055,USCA
39786,USCA
32638,USCA
34155,USCA
36882,USCA
34080,USCA
32336,USCA
40086,USCA
38111,USCA
32318,USCA
39438,USCA
35822,USCA
34641,USCA
40273,USCA
45096,USCA
40181,USCA
38299,USCA
34847,USCA
32884,USCA
40784,USCA
39797,USCA
33845,USCA
32728,USCA
38412,USCA
37736,USCA
32884,USCA
51239,Africa
47885,Africa
43788,Africa
43747,Africa
41732,Africa
43485,Africa
41732,Africa
49173,Africa
47479,Africa
49886,Africa
49886,Africa
44642,Africa
48438,Africa
42370,Africa
48438,Africa
43788,Africa
43812,Africa
43747,Africa
44165,Africa
44167,Africa
19262,Europe
64663,Europe
11409,Europe
10447,Europe
66133,Europe
10699,Europe
68099,Europe
47518,Europe
19853,Europe
11685,Europe
62639,Europe
62636,Europe
11360,Europe
11032,Europe
13255,Europe
67074,Europe
12144,Europe
18421,Europe
63775,Europe
18872,Europe
61900,Europe
16711,Europe
18835,Europe
63480,Europe
16711,Europe
17667,Europe
12516,Europe
68342,Europe
17847,Europe
19205,Europe
64139,Europe
12516,Europe
19260,Europe
64643,Europe
63234,Europe
19211,Europe
14674,Europe
64534,Europe
14136,Europe
63649,Europe
11243,Europe
63559,Europe
18895,Europe
64487,Europe
18178,Europe
18975,Europe
11409,Europe
67950,Europe
65626,Europe
16265,Europe
68836,Europe
18178,Europe
11243,Europe
14758,Europe
44416,Europe
14955,Europe
18835,Europe
11560,Europe
16901,Europe
62362,Europe
3832,LATAM
53348,LATAM
2066,LATAM
57681,LATAM
9257,LATAM
57964,LATAM
54992,LATAM
56704,LATAM
1089,LATAM
58746,LATAM
54242,LATAM
58977,LATAM
53463,LATAM
54074,LATAM
4370,LATAM
5147,LATAM
7669,LATAM
5147,LATAM
9792,LATAM
3384,LATAM
4301,LATAM
4765,LATAM
510,LATAM
58284,LATAM
53779,LATAM
4111,LATAM
61190,LATAM
54975,LATAM
52238,LATAM
54151,LATAM
59402,LATAM
5147,LATAM
5611,LATAM
1442,LATAM
51532,LATAM
53209,LATAM
1442,LATAM
57881,LATAM
53860,LATAM
5064,LATAM
8280,LATAM
4478,LATAM
57507,LATAM
61312,LATAM
54734,LATAM
54727,LATAM
3944,LATAM
59402,LATAM
57099,LATAM
55240,LATAM
9102,LATAM
3548,LATAM
53829,LATAM
53390,LATAM
53595,LATAM
3148,LATAM
53779,LATAM
60882,LATAM
53592,LATAM
60856,LATAM
57226,LATAM
5033,LATAM
5494,LATAM
1396,LATAM
3384,LATAM
6727,LATAM
5938,LATAM
2393,LATAM
56903,LATAM
8184,LATAM
4658,LATAM
57574,LATAM
56187,LATAM
54489,LATAM
9416,LATAM
7425,LATAM
7669,LATAM
30309,Pacific Asia
29134,Pacific Asia
44271,Pacific Asia
21481,Pacific Asia
20971,Pacific Asia
28764,Pacific Asia
27288,Pacific Asia
22365,Pacific Asia
27031,Pacific Asia
49137,Pacific Asia
45244,Pacific Asia
22092,Pacific Asia
28295,Pacific Asia
30271,Pacific Asia
20784,Pacific Asia
44177,Pacific Asia
27114,Pacific Asia
28165,Pacific Asia
20651,Pacific Asia
25769,Pacific Asia
31293,Pacific Asia
24593,Pacific Asia
27288,Pacific Asia
21178,Pacific Asia
24486,Pacific Asia
26443,Pacific Asia
47845,Pacific Asia
28698,Pacific Asia
28415,Pacific Asia
49628,Pacific Asia
27472,Pacific Asia
29342,Pacific Asia
27783,Pacific Asia
47159,Pacific Asia
27014,Pacific Asia
23206,Pacific Asia
24593,Pacific Asia
22041,Pacific Asia
46865,Pacific Asia
46400,Pacific Asia
31179,Pacific Asia
25923,Pacific Asia
21445,Pacific Asia
23720,Pacific Asia
23720,Pacific Asia
28989,Pacific Asia
24524,Pacific Asia
26982,Pacific Asia
21684,Pacific Asia
25967,Pacific Asia
41200,USCA
37586,USCA
32013,USCA
35383,USCA
39438,USCA
37926,USCA
33980,USCA
32753,USCA
35504,USCA
32468,USCA
38922,USCA
32013,USCA
36882,USCA
37399,USCA
34155,USCA
40342,USCA
38412,USCA
34513,USCA
34279,USCA
35193,USCA
44022,USCA
38111,USCA
33981,USCA
32318,USCA
31869,USCA
32614,USCA
34155,USCA
38776,USCA
32614,USCA
38412,USCA
36740,USCA
31812,USCA
38825,USCA
34061,USCA
33148,USCA
32638,USCA
33741,USCA
33367,USCA
40424,USCA
35055,USCA
31714,USCA
40424,USCA
35046,USCA
34027,USCA
31443,USCA
43646,Africa
43083,Africa
43083,Africa
49588,Africa
49155,Africa
48934,Africa
43083,Africa
43081,Africa
44400,Africa
43081,Africa
45606,Africa
45606,Africa
42013,Africa
50660,Africa
42013,Africa
44400,Africa
43081,Africa
45606,Africa
19762,Europe
17079,Europe
19762,Europe
69692,Europe
70936,Europe
69777,Europe
62415,Europe
12991,Europe
19339,Europe
70254,Europe
70342,Europe
67909,Europe
11323,Europe
66459,Europe
15593,Europe
64281,Europe
12991,Europe
64897,Europe
64281,Europe
69218,Europe
65987,Europe
66568,Europe
12991,Europe
65987,Europe
70134,Europe
19750,Europe
70385,Europe
61807,Europe
67888,Europe
61807,Europe
12663,Europe
14838,Europe
16001,Europe
19339,Europe
16001,Europe
14838,Europe
14838,Europe
61807,Europe
65466,Europe
63808,Europe
64170,Europe
62803,Europe
65987,Europe
65971,Europe
65971,Europe
65971,Europe
19806,Europe
63209,Europe
69337,Europe
71068,Europe
70514,Europe
20254,Europe
17421,Europe
19723,Europe
18506,Europe
18506,Europe
14380,Europe
15274,Europe
68442,Europe
14369,Europe
65343,Europe
48142,Europe
18955,Europe
61909,Europe
66176,Europe
15728,Europe
65078,Europe
19723,Europe
14918,Europe
62368,Europe
14571,Europe
14369,Europe
19846,Europe
67194,Europe
71434,Europe
47921,Europe
70374,Europe
62788,Europe
18712,Europe
63199,Europe
1435,LATAM
2144,LATAM
57276,LATAM
57276,LATAM
6482,LATAM
59137,LATAM
6482,LATAM
5748,LATAM
2144,LATAM
59045,LATAM
3085,LATAM
55992,LATAM
53142,LATAM
5925,LATAM
61208,LATAM
59808,LATAM
59808,LATAM
59101,LATAM
6027,LATAM
4208,LATAM
61208,LATAM
6229,LATAM
51476,LATAM
54987,LATAM
51476,LATAM
59970,LATAM
59244,LATAM
59244,LATAM
5357,LATAM
51476,LATAM
59766,LATAM
4936,LATAM
55992,LATAM
1058,LATAM
55365,LATAM
56610,LATAM
6229,LATAM
3981,LATAM
55365,LATAM
58269,LATAM
59956,LATAM
55365,LATAM
10028,LATAM
5925,LATAM
55992,LATAM
55991,LATAM
6027,LATAM
59697,LATAM
57292,LATAM
59962,LATAM
52936,LATAM
1065,LATAM
3871,LATAM
6844,LATAM
6844,LATAM
59957,LATAM
55268,LATAM
52285,LATAM
4938,LATAM
59957,LATAM
59222,LATAM
57514,LATAM
57514,LATAM
9150,LATAM
3324,LATAM
59699,LATAM
55268,LATAM
2856,LATAM
57274,LATAM
59957,LATAM
4938,LATAM
3871,LATAM
3324,LATAM
1512,LATAM
59450,LATAM
3324,LATAM
9150,LATAM
8421,LATAM
58391,LATAM
4938,LATAM
58391,LATAM
3028,LATAM
3028,LATAM
57621,LATAM
6521,LATAM
9925,LATAM
59798,LATAM
57621,LATAM
57621,LATAM
9109,LATAM
59798,LATAM
3028,LATAM
5126,LATAM
6521,LATAM
72419,Pacific Asia
74226,Pacific Asia
75528,Pacific Asia
72884,Pacific Asia
25459,Pacific Asia
74746,Pacific Asia
29063,Pacific Asia
46189,Pacific Asia
46189,Pacific Asia
28326,Pacific Asia
73967,Pacific Asia
73731,Pacific Asia
24975,Pacific Asia
43221,Pacific Asia
73801,Pacific Asia
25488,Pacific Asia
26015,Pacific Asia
26015,Pacific Asia
44185,Pacific Asia
29567,Pacific Asia
20668,Pacific Asia
30738,Pacific Asia
50197,Pacific Asia
71953,Pacific Asia
24975,Pacific Asia
23621,Pacific Asia
29063,Pacific Asia
24975,Pacific Asia
26015,Pacific Asia
28326,Pacific Asia
46270,Pacific Asia
27544,Pacific Asia
20668,Pacific Asia
23621,Pacific Asia
25488,Pacific Asia
76252,Pacific Asia
71672,Pacific Asia
72610,Pacific Asia
74997,Pacific Asia
72750,Pacific Asia
76494,Pacific Asia
76583,Pacific Asia
72744,Pacific Asia
74653,Pacific Asia
75550,Pacific Asia
75691,Pacific Asia
25359,Pacific Asia
28733,Pacific Asia
41675,Pacific Asia
25457,Pacific Asia
72448,Pacific Asia
49774,Pacific Asia
74183,Pacific Asia
49774,Pacific Asia
49774,Pacific Asia
23659,Pacific Asia
21768,Pacific Asia
75315,Pacific Asia
72421,Pacific Asia
74933,Pacific Asia
50090,Pacific Asia
44993,Pacific Asia
41675,Pacific Asia
47261,Pacific Asia
23841,Pacific Asia
28733,Pacific Asia
47806,Pacific Asia
71919,Pacific Asia
21060,Pacific Asia
21060,Pacific Asia
21060,Pacific Asia
22976,Pacific Asia
29595,Pacific Asia
44349,Pacific Asia
25359,Pacific Asia
50927,Pacific Asia
45110,Pacific Asia
47261,Pacific Asia
41675,Pacific Asia
24019,Pacific Asia
75445,Pacific Asia
74206,Pacific Asia
73629,Pacific Asia
75084,Pacific Asia
76570,Pacific Asia
72748,Pacific Asia
73041,Pacific Asia
75298,Pacific Asia
50500,Pacific Asia
74401,Pacific Asia
74882,Pacific Asia
26014,Pacific Asia
36359,USCA
39931,USCA
35374,USCA
39931,USCA
39561,USCA
37726,USCA
40202,USCA
33065,USCA
33065,USCA
33065,USCA
31660,USCA
31660,USCA
48469,USCA
37702,USCA
38940,USCA
31660,USCA
31660,USCA
34556,USCA
35355,USCA
39707,USCA
48469,USCA
36427,USCA
37702,USCA
34556,USCA
34556,USCA
34556,USCA
40067,USCA
48469,USCA
39707,USCA
34887,USCA
32391,USCA
32770,USCA
31318,USCA
36242,USCA
31318,USCA
35283,USCA
40203,USCA
39057,USCA
35640,USCA
40733,USCA
34886,USCA
35469,USCA
35469,USCA
38702,USCA
49050,Africa
49050,Africa
49050,Africa
44400,Africa
50288,Africa
17079,Europe
17079,Europe
14663,Europe
13889,Europe
62803,Europe
66447,Europe
64281,Europe
14663,Europe
18955,Europe
66176,Europe
15728,Europe
64904,Europe
14380,Europe
68695,Europe
65078,Europe
15274,Europe
63199,Europe
59360,LATAM
2144,LATAM
51965,LATAM
2462,LATAM
2462,LATAM
6027,LATAM
4208,LATAM
55365,LATAM
54987,LATAM
58269,LATAM
58269,LATAM
6027,LATAM
7309,LATAM
6229,LATAM
55678,LATAM
7743,LATAM
9150,LATAM
6844,LATAM
55268,LATAM
1512,LATAM
57274,LATAM
59222,LATAM
1065,LATAM
1065,LATAM
3871,LATAM
55026,LATAM
8302,LATAM
55026,LATAM
9925,LATAM
9109,LATAM
3028,LATAM
23518,Pacific Asia
30738,Pacific Asia
29467,Pacific Asia
29683,Pacific Asia
29467,Pacific Asia
27544,Pacific Asia
28326,Pacific Asia
45806,Pacific Asia
46189,Pacific Asia
24019,Pacific Asia
21060,Pacific Asia
24019,Pacific Asia
21060,Pacific Asia
44876,Pacific Asia
31281,Pacific Asia
26014,Pacific Asia
36359,USCA
37726,USCA
31660,USCA
34886,USCA
49789,Africa
49588,Africa
43081,Africa
47787,Africa
50852,Africa
11323,Europe
64897,Europe
64897,Europe
11323,Europe
67888,Europe
64170,Europe
68684,Europe
13166,Europe
19339,Europe
19750,Europe
63034,Europe
14663,Europe
48142,Europe
17421,Europe
18506,Europe
19723,Europe
65343,Europe
65078,Europe
18506,Europe
18506,Europe
48142,Europe
3981,LATAM
7309,LATAM
5708,LATAM
59766,LATAM
3981,LATAM
59970,LATAM
59970,LATAM
7743,LATAM
60595,LATAM
6844,LATAM
59629,LATAM
60652,LATAM
1378,LATAM
694,LATAM
1065,LATAM
55268,LATAM
4621,LATAM
8422,LATAM
9390,LATAM
55026,LATAM
57621,LATAM
9390,LATAM
9925,LATAM
8302,LATAM
25488,Pacific Asia
25459,Pacific Asia
20668,Pacific Asia
27544,Pacific Asia
25488,Pacific Asia
29470,Pacific Asia
24975,Pacific Asia
29470,Pacific Asia
24975,Pacific Asia
29470,Pacific Asia
23659,Pacific Asia
25359,Pacific Asia
47261,Pacific Asia
21532,Pacific Asia
21768,Pacific Asia
50927,Pacific Asia
31222,Pacific Asia
23659,Pacific Asia
47806,Pacific Asia
21768,Pacific Asia
28907,Pacific Asia
22976,Pacific Asia
35235,USCA
39707,USCA
39561,USCA
37702,USCA
41258,USCA
35355,USCA
34886,USCA
36242,USCA
35469,USCA
32770,USCA
31318,USCA
31315,USCA
49578,Africa
43083,Africa
49789,Africa
49155,Africa
45606,Africa
65466,Europe
66812,Europe
19750,Europe
43848,Europe
43848,Europe
64170,Europe
19750,Europe
