customer_id,order_id
711,18853
3037,18851
11011,18845
1611,18843
170,18832
12035,18829
8831,18828
4062,18822
3429,18818
5431,18814
9522,18810
6725,18808
2008,18805
2274,18802
7197,18801
2725,18792
2725,18792
224,18791
8587,18784
8587,18784
4901,18783
338,18779
5904,18777
5173,18770
11109,18768
837,18764
11409,18756
10845,18743
10845,18743
6213,18733
2211,18730
9563,18727
9351,18715
4291,18714
195,18693
195,18693
7367,18692
5286,18681
9096,18676
5146,18668
6747,18654
6747,18654
2286,18652
10282,18648
2881,18642
2841,18635
11077,18634
6068,18631
9762,18624
2205,18621
10820,18612
12021,18611
818,18596
2773,18594
3986,18587
4324,18586
9986,18584
9401,18582
8775,18581
7908,18575
2335,18566
9352,18564
9656,18563
9656,18563
6430,18550
7513,18545
7354,18542
2676,18541
1576,18539
8158,18538
4663,18537
5275,18535
10084,18527
8170,18525
218,18524
8252,18521
3223,18520
6047,18518
521,18513
9154,18511
7202,18508
7202,18508
842,18505
3296,18490
647,18475
9487,18461
12115,18455
2257,18450
2257,18450
12331,18446
11578,18444
8059,18441
9421,18437
3264,18435
3264,18435
6203,18432
5187,18429
4370,18426
4370,18426
4897,18425
4897,18425
3384,18417
138,18395
138,18395
4446,18391
2276,18390
915,18384
3577,18380
10583,18379
1465,18370
608,18360
656,18350
7459,18349
4213,18346
6265,18340
12354,18334
6388,18332
6388,18332
6528,18324
383,18322
2684,18318
2684,18318
10470,18316
39,18311
10685,18302
11281,18301
10644,18293
984,18286
35,18279
35,18279
10752,18269
3086,18268
1518,18265
2114,18264
3562,18262
2133,18260
436,18257
3324,18243
12076,18240
9403,18239
2134,18236
285,18215
1576,18203
7371,18192
9305,18190
10519,18183
7743,18182
10933,18178
7856,18173
3182,18171
10275,18166
10186,18164
1001,18160
5606,18155
4969,18148
3933,18144
3933,18144
3933,18144
2292,18143
5221,18130
10436,18129
11020,18125
8501,18123
9141,18122
4133,18119
6014,18114
6014,18114
3242,18106
10086,18101
6341,18096
1561,18089
5072,18087
7027,18081
6466,18080
4079,18048
7358,18043
858,18040
9167,18039
9167,18039
4175,18031
5126,18029
2121,18028
12301,18027
12301,18027
6521,18026
5012,18021
5012,18021
10823,18019
9373,18014
5712,18012
10759,18004
3455,18003
5559,17998
3658,17997
5631,17993
3068,17987
3529,17985
3529,17985
6893,17982
11122,17979
8660,17977
8660,17977
3980,17974
12432,17973
2417,17972
5020,17966
10010,17962
3910,17961
7267,17947
5032,17945
5050,17942
5683,17940
8531,17935
12034,17934
1698,17929
11630,17928
1740,17926
1740,17926
6111,17924
4096,17917
538,17916
696,17915
10869,17907
1573,17904
1500,17896
9214,17882
9214,17882
9214,17882
7829,17881
866,17866
3795,17859
3795,17859
4651,17858
5363,17855
5363,17855
4495,17850
3351,17848
3222,17846
3172,17845
6774,17830
7766,17814
4022,17809
2227,17804
7771,17795
2500,17790
3423,17779
4223,17774
6334,17765
11645,17764
10946,17760
731,17747
731,17747
9778,17732
9388,17710
8200,17708
5263,17698
5072,17689
5644,17681
10401,17680
3721,17677
6297,17672
9296,17671
10665,17669
10665,17669
6325,17664
7675,17662
9361,17658
9263,17649
12307,17648
5540,17639
5938,17638
5938,17638
11061,17637
3520,17631
10941,17622
4398,17617
1368,17615
1015,17611
10198,17603
9773,17599
6304,17594
6304,17594
11508,17588
5923,17585
5091,17582
7254,17579
4383,17564
9871,17561
8486,17542
10461,17541
149,17538
10580,17530
10580,17530
2920,17516
2037,17508
7846,17504
5150,17496
5150,17496
3037,17494
10182,17493
10182,17493
5821,17491
1541,17489
1111,17480
8538,17476
2459,17475
6570,17474
4293,17465
306,17464
11136,17463
6619,17452
235,17436
2800,17406
5929,17398
4147,17397
9171,17395
513,17388
4408,17364
7531,17359
10080,17355
10299,17352
2520,17351
8463,17345
7417,17339
2616,17334
5755,17332
9287,17326
24,17316
11804,17315
9220,17308
3092,17295
2334,17289
2334,17289
5046,17285
12137,17282
6787,17281
11294,17271
3041,17265
8267,17260
4285,17258
11793,17248
8794,17247
6260,17245
6915,17244
8934,17243
8934,17243
8934,17243
7465,17240
3947,17235
4456,17226
2373,17222
5729,17216
6725,17203
1540,17197
1972,17187
10843,17185
3634,17182
2746,17178
8247,17176
8430,17174
1594,17170
10183,17167
1376,17161
1376,17161
6834,17160
3607,17144
12019,17142
12019,17142
8981,17134
2902,17129
215,17115
2309,17107
2553,17099
2553,17099
11261,17093
3621,17090
1768,17080
1863,17079
289,17076
7060,17066
4656,17061
452,17058
5302,17043
7023,17040
9829,17039
2731,17034
6488,17033
11410,17024
5220,17015
11668,17010
7158,17007
5408,17002
1462,17001
8616,16999
1599,16997
3226,16991
11324,16980
1713,16976
5531,16967
6166,16965
3617,16960
351,16951
10556,16950
744,16944
12294,16941
1428,16928
598,16927
11301,16926
5751,16914
9133,16910
3853,16909
497,16908
5550,16905
10091,16899
10725,16895
10064,16888
4305,16881
3397,16875
254,16874
7642,16872
11654,16871
10954,16862
11048,16861
3161,16860
8253,16844
3420,16842
6810,16841
4364,16839
77,16836
11124,16831
1514,16828
1514,16828
2483,16825
1317,16809
9251,16806
6327,16803
1069,16796
1069,16796
2625,16793
4809,16786
11307,16778
8889,16770
10132,16767
4921,16765
10282,16763
968,16757
11382,16747
2820,16746
8167,16742
970,16732
5231,16730
3276,16726
12195,16725
8919,16724
8285,16712
2587,16708
11523,16706
9559,16704
5861,16702
10319,16699
6310,16697
9871,16696
6988,16694
6156,16689
5048,16682
5933,16677
5933,16677
11013,16671
7031,16663
2027,16659
9161,16647
21,16646
666,16641
8469,16640
9302,16634
12100,16613
3929,16611
4668,16600
4668,16600
10427,16594
7758,16588
9478,16581
3315,16579
5330,16572
643,16570
10230,16569
12338,16568
7305,16564
2568,16562
3782,16561
5481,16557
9148,16536
3653,16529
3653,16529
10432,16527
11695,16526
11695,16526
11820,16524
10960,16514
6616,16508
1274,16501
3780,16500
3780,16500
5447,16499
8272,16498
3351,16489
3351,16489
8995,16484
3233,16483
5127,16480
1994,16475
1994,16475
222,16457
8489,16454
5694,16452
11031,16449
10669,16445
7248,16443
11143,16441
10589,16439
9659,16438
9659,16438
1148,16431
11284,16427
4803,16426
8733,16422
12209,16420
5905,16418
1887,16417
1887,16417
1394,16415
6804,16412
6424,16411
3973,16395
7665,16382
11156,16377
7301,16376
7301,16376
3423,16375
2608,16362
9415,16357
2861,16350
1972,16346
8617,16338
7520,16330
1300,16321
1075,16314
1075,16314
10773,16307
1878,16306
4154,16305
11348,16299
6080,16298
3837,16295
7912,16293
7415,16289
8205,16277
11481,16263
2664,16262
9424,16260
9424,16260
1588,16250
11233,16248
5604,16244
5971,16243
5971,16243
3105,16241
1824,16240
11048,16232
11048,16232
9234,16229
275,16228
6451,16219
5266,16214
11153,16209
11153,16209
8959,16205
4327,16203
11449,16202
137,16201
3094,16199
925,16197
4406,16194
9571,16193
1012,16189
2305,16182
11677,16180
9397,16171
7862,16170
4737,16169
12155,16160
12155,16160
1455,16156
6592,16153
6592,16153
2618,16151
4026,16147
8483,16123
5129,16113
11377,16112
5563,16104
5939,16098
6709,16096
2927,16094
7139,16091
1933,16089
65,16078
8192,16073
941,16071
6303,16068
5140,16067
12184,16065
9182,16058
6508,16056
332,16055
9410,16045
1909,16039
1744,16029
6137,16022
620,16010
2731,16001
4381,15995
9693,15992
12025,15986
1466,15985
434,15983
434,15983
4901,15978
11695,15975
2069,15967
9642,15951
9642,15951
10593,15947
9372,15944
868,15941
10266,15933
12338,15932
9392,15931
9293,15930
12235,15929
10499,15923
10499,15923
10499,15923
8255,15919
153,15911
4854,15902
1617,15895
10549,15893
12187,15889
1537,15888
899,15884
710,15877
3478,15870
11426,15869
11426,15869
1254,15867
12385,15866
6428,15865
8185,15857
2507,15852
2507,15852
2461,15847
1017,15846
1017,15846
10637,15842
10637,15842
4407,15837
7448,15830
6701,15821
49,15810
5475,15799
10096,15795
5323,15794
5323,15794
10897,15778
10897,15778
11235,15770
6416,15766
1001,15764
3673,15762
10749,15758
10749,15758
6543,15739
2142,15733
6571,15726
6571,15726
5516,15725
5876,15723
3752,15717
5804,15716
5759,15714
7987,15711
1688,15710
7558,15705
9871,15700
9847,15698
7795,15692
994,15690
8453,15685
5095,15683
5288,15680
1507,15679
1492,15675
9115,15672
207,15668
5049,15666
10949,15656
2278,15655
3663,15648
332,15646
959,15644
6977,15640
6977,15640
5247,15638
3877,15632
11504,15630
193,15628
6014,15617
3441,15615
1521,15614
10884,15610
6171,15606
7601,15605
8237,15601
4207,15594
5445,15585
5445,15585
11473,15584
7082,15582
1290,15578
1290,15578
12091,15574
12091,15574
3681,15562
1195,15561
5715,15560
2777,15555
6905,15553
5174,15548
5174,15548
7922,15537
2892,15536
12358,15529
12358,15529
4313,15525
4770,15519
9433,15509
9433,15509
10601,15504
6521,15503
10009,15502
6780,15500
11115,15497
7313,15494
7313,15494
4352,15474
1289,15473
2444,15471
7432,15467
7432,15467
1290,15465
52,15463
9746,15461
9746,15461
2088,15456
2088,15456
630,15446
11826,15445
2284,15443
10052,15442
10471,15417
2385,15396
438,15394
2164,15386
2164,15386
2573,15384
6725,15375
173,15372
6704,15361
8821,15353
9052,15332
10965,15328
4940,15324
4940,15324
5757,15317
10564,15309
10564,15309
2447,15306
4725,15299
3117,15283
3117,15283
3934,15278
3934,15278
11902,15274
3857,15272
9031,15261
9031,15261
9441,15248
5669,15246
5528,15243
11689,15241
11749,15237
5812,15236
5812,15236
1123,15233
9728,15216
9728,15216
6353,15215
3381,15208
1019,15206
10824,15200
2199,15195
10493,15189
5081,15188
8849,15187
2032,15186
10588,15177
10384,15169
7342,15163
11928,15152
4258,15151
242,15150
5343,15149
6475,15145
881,15128
4808,15113
9635,15093
9085,15091
11947,15090
8683,15087
3921,15078
636,15068
10081,15051
100,15045
4187,15029
4187,15029
5547,15025
11991,14996
11991,14996
9426,14995
7949,14989
11017,14986
2133,14974
10831,14962
10831,14962
4082,14961
7918,14959
5403,14956
3729,14951
6350,14950
649,14948
5438,14938
562,14934
9933,14933
2797,14927
1498,14919
6936,14910
5873,14906
5873,14906
3967,14901
10612,14899
10612,14899
3493,14898
3042,14897
10698,14894
5625,14893
5625,14893
5625,14893
7629,14890
4778,14887
6673,14885
7117,14883
2894,14880
11234,14878
4216,14874
4216,14874
8234,14870
11705,14863
6667,14855
3391,14854
5741,14844
1650,14841
7760,14840
1948,14837
8252,14835
1074,14833
7258,14829
436,14824
4925,14817
1259,14812
7611,14804
6660,14801
771,14785
7218,14775
5209,14773
1032,14753
9159,14752
3347,14750
8326,14748
12301,14746
10799,14742
12357,14731
1054,14727
611,14723
1863,14720
1863,14720
4296,14712
3442,14703
8057,14701
5120,14695
2313,14692
4444,14689
4444,14689
10563,14685
999,14683
635,14681
10610,14679
10547,14676
1375,14674
8935,14670
2989,14662
8332,14661
879,14656
6982,14654
4402,14653
8986,14650
5800,14649
9790,14645
1912,14641
10851,14640
9297,14631
10482,14630
10482,14630
1430,14624
1430,14624
6125,14620
6125,14620
12142,14617
7623,14603
6872,14602
5557,14601
10972,14600
1835,14599
1835,14599
6734,14593
4807,14589
12008,14582
12239,14581
6217,14578
7897,14567
10623,14562
5280,14561
12064,14560
570,14542
3420,14535
10072,14532
10072,14532
11793,14531
9727,14521
12085,14514
7228,14511
5874,14509
5491,14505
3323,14495
12122,14493
10825,14477
11686,14474
5187,14473
8507,14472
1042,14468
5013,14464
7998,14457
6162,14455
1577,14454
4021,14446
3710,14442
8281,14441
331,14440
10044,14435
9780,14428
10085,14425
10085,14425
5079,14421
4776,14419
547,14418
12253,14409
3902,14399
11213,14393
4257,14381
5688,14380
7824,14376
7824,14376
9945,14374
4017,14373
9396,14368
6904,14356
3620,14335
6730,14315
2410,14313
977,14312
7961,14308
1966,14307
1999,14306
1999,14306
465,14304
5039,14302
2737,14301
9429,14296
6012,14293
924,14281
7868,14279
6809,14274
2389,14272
8240,14269
6842,14264
2378,14260
2118,14258
2567,14257
1204,14252
6010,14250
6188,14244
11429,14243
5168,14242
3671,14234
4952,14223
11654,14217
11853,14211
11853,14211
11654,14210
11654,14210
8015,14208
10653,14194
1326,14189
10584,14186
11963,14177
11963,14177
11963,14177
5222,14176
12329,14165
12329,14165
846,14158
2022,14155
10591,14148
8967,14146
1267,14144
541,14141
10346,14139
2170,14138
86,14137
138,14127
7476,14115
7476,14115
1762,14112
7407,14108
2728,14104
2728,14104
11648,14101
3659,14098
3668,14092
4664,14089
4390,14087
521,14081
521,14081
3694,14067
3681,14056
1962,14054
1962,14054
10438,14053
10438,14053
6474,14050
11979,14049
11465,14048
2393,14045
431,14039
9924,14034
7329,14031
7910,14030
10965,14026
10253,14020
9712,14018
3479,14013
11140,14012
2389,14009
11238,14007
7916,14005
10237,13999
9858,13992
7868,13980
7145,13975
5460,13972
11360,13968
9116,13965
154,13963
2113,13960
5533,13951
5226,13945
2692,13944
3746,13936
3746,13936
6680,13935
8508,13929
6672,13919
9230,13916
5242,13911
5192,13900
10744,13891
10500,13884
4787,13883
579,13879
5862,13857
11384,13848
9451,13835
6893,13826
2113,13824
6352,13821
6559,13817
5913,13815
9082,13809
8722,13805
6240,13800
3033,13799
7388,13798
9941,13796
5679,13792
7669,13785
2873,13782
3122,13776
8930,13773
1289,13767
5692,13766
11974,13764
2031,13752
11659,13751
4485,13743
2118,13742
561,13735
10303,13730
9916,13726
3625,13709
7292,13707
2418,13695
11295,13689
8895,13688
10348,13685
535,13676
535,13676
3760,13670
4700,13669
3265,13664
10139,13659
10331,13657
1619,13653
8643,13651
3389,13639
1527,13636
1527,13636
2404,13635
7649,13633
7962,13631
6850,13630
11257,13629
5904,13628
10010,13627
9565,13620
3459,13618
11846,13612
12121,13598
7248,13585
1412,13584
4062,13570
996,13567
10163,13562
10163,13562
11073,13553
7281,13552
9636,13551
4549,13549
12434,13544
12434,13544
1553,13542
7249,13534
7081,13532
10866,13525
10866,13525
314,13523
8651,13522
10284,13520
9011,13517
10286,13513
10880,13510
5616,13509
579,13503
11635,13501
11635,13501
10996,13498
3501,13497
6327,13484
9796,13478
510,13472
7215,13470
7434,13469
1457,13459
8944,13453
11596,13452
7047,13450
10259,13449
291,13445
6815,13439
10721,13430
10721,13430
3675,13429
8275,13421
6635,13420
11502,13404
1165,13394
5727,13385
10245,13380
1386,13376
8534,13370
12084,13367
10944,13364
3509,13362
4028,13357
6109,13349
7059,13346
4435,13340
4105,13334
10495,13332
1735,13320
8274,13317
169,13314
7403,13310
5666,13309
8398,13307
3798,13293
3998,13283
7997,13268
3209,13265
10057,13263
11172,13262
4264,13259
4264,13259
728,13254
4885,13250
596,13248
5938,13246
11436,13240
3794,13237
1491,13225
9671,13211
4704,13208
4704,13208
7501,13205
8602,13198
7495,13195
7495,13195
11455,13191
11455,13191
9180,13190
9180,13190
7670,13187
1603,13183
1168,13167
1168,13167
5660,13166
1886,13165
3098,13164
4980,13159
11764,13154
1780,13148
11204,13146
11204,13146
2163,13136
2163,13136
4618,13135
8500,13133
6623,13131
6028,13130
7283,13129
7980,13113
7085,13094
9305,13093
12103,13084
7261,13083
10406,13081
10406,13081
2698,13054
7975,13053
6150,13052
10765,13046
108,13044
9366,13036
272,13034
8047,13028
5829,13025
1688,13023
3934,13014
4339,13012
2330,13007
6583,13006
6854,13004
6854,13004
10585,13003
168,13001
10300,12996
454,12987
4499,12986
5039,12981
5011,12980
6988,12975
1004,12964
8603,12961
10431,12947
10431,12947
2080,12946
6785,12936
310,12931
5094,12928
9300,12927
2050,12925
2050,12925
6669,12920
5050,12915
3166,12913
3838,12910
996,12904
7522,12903
7793,12892
10149,12889
7602,12888
164,12886
8015,12883
12184,12879
1776,12865
1548,12858
8305,12848
7576,12845
5364,12842
5364,12842
10653,12840
10653,12840
6196,12839
9040,12836
7282,12834
5217,12832
9352,12821
2819,12817
2819,12817
9289,12810
3329,6176
3329,6176
6402,6173
11234,6172
7278,6170
2754,6168
6784,6161
2750,6158
163,6154
5244,6140
5244,6140
3253,6137
383,6135
6154,6129
6154,6129
8531,6128
19,6122
10762,6121
10762,6121
95,6120
6670,6117
1619,6113
8370,6112
4121,6110
4121,6110
10739,6109
9124,6107
2058,6097
9407,6096
12187,6094
8857,6093
5138,6084
5138,6084
5712,6082
10377,6078
9496,6075
9518,6068
10133,6064
1515,6062
7209,6061
11516,6059
914,6056
914,6056
7562,6052
7562,6052
2667,6049
12266,6044
12266,6044
11473,6038
4069,6037
1733,6036
11575,6031
11416,6027
1142,6017
10148,6014
6845,6013
9781,6008
6360,6007
4707,6004
4707,6004
850,6000
5477,5990
6514,5989
4911,5985
10886,5977
10013,5974
6095,5964
8385,5959
8385,5959
8385,5959
12230,5954
12230,5954
250,5949
572,5941
9765,5938
6932,5935
3739,5931
3175,5927
10211,5925
1737,5922
6306,5919
7079,5915
8845,5899
8754,5897
6049,5883
4066,5882
3715,5881
4556,5876
10242,5875
1480,5873
6052,5871
10000,5869
7531,5858
7531,5858
9485,5853
9826,5849
747,5844
3977,5837
10875,5835
10875,5835
1939,5828
10558,5827
1112,5824
1112,5824
7206,5821
8974,5815
1857,5814
415,5813
7356,5812
9746,5809
722,5805
722,5805
1075,5797
1075,5797
1075,5797
9717,5795
50,5794
1897,5791
2152,5789
8018,5788
1672,5785
1672,5785
1847,5783
1224,5780
2009,5773
866,5770
11583,5768
10180,5760
1221,5757
1221,5757
2205,5750
2205,5750
10144,5749
11660,5746
4582,5738
4582,5738
2285,5735
4346,5734
9683,5732
7099,5725
6334,5723
11100,5720
11058,5719
11058,5719
9814,5715
2669,5706
2669,5706
5197,5703
1055,5700
1055,5700
7277,5696
3192,5694
10355,5689
8111,5681
4547,5680
2683,5670
3882,5669
10685,5666
11170,5665
11170,5665
2768,5660
9494,5659
3323,5648
9751,5645
10043,5644
3406,63626
2810,63624
9294,63623
7090,63618
6341,63614
4459,63605
8676,63603
8210,63599
10297,63598
11762,63591
5497,63584
6900,63579
2541,63577
9962,63571
7288,63567
3543,63566
4695,63565
6790,63558
4224,63557
4224,63557
14,63552
11341,63550
5464,63549
4965,63542
4965,63542
7832,63537
8972,63533
2767,63529
3383,63521
4169,63518
8449,63513
12350,63512
327,63507
6113,63504
10239,63497
3176,63489
2586,63486
1193,63483
8745,63478
2787,63477
10401,63475
10436,63472
9260,63471
12344,63461
2526,63460
4969,63452
143,63450
959,63449
5268,63447
11819,63446
11819,63446
9299,63443
248,63441
5085,63439
1747,63437
1747,63437
8485,63436
5722,63432
11649,63430
11861,63426
11861,63426
312,63415
1588,63405
2856,63396
4599,63389
9702,63388
6236,63385
3924,63374
4773,63373
3058,63367
5542,63366
5795,63359
5795,63359
1036,63358
10975,63355
12238,63354
11213,63353
4381,63343
5189,63340
8376,63338
7142,63330
1788,63329
8773,63326
1008,63325
6611,63320
9869,63310
2454,63302
10827,63300
10706,63299
10828,63297
11731,63295
11731,63295
5588,63293
5588,63293
5588,63293
10396,63278
6386,63264
7188,63263
12001,63261
6718,63260
12089,63258
12391,63252
2060,63245
8812,63241
9969,63236
5870,63233
5107,63230
3498,63227
12366,63225
9208,63222
5713,63219
9125,63217
6860,63216
1620,63215
8847,63214
3120,63213
3120,63213
11093,63212
10136,63211
1826,63209
1826,63209
1826,63209
8708,63207
10407,63193
7124,63184
7124,63184
5204,63183
2553,63182
4747,63171
10961,63170
7952,63166
9577,63162
1158,63154
583,63149
7749,63148
12431,63146
3052,63131
6742,63124
6447,63117
4070,63112
10385,63109
8727,63104
8727,63104
7387,63103
10628,63101
1608,63090
8391,63088
2765,63087
10687,63086
3501,63084
3579,63082
418,63078
4434,63072
4434,63072
556,63068
2938,63067
8035,63066
4341,63061
2436,63058
4997,63047
3750,63042
3111,63035
175,63032
2834,63031
2834,63031
2766,63022
1036,63019
2617,63018
11794,63016
4932,63015
10351,63014
7724,63012
88,63009
7475,63006
7475,63006
9708,63004
5004,63001
5527,63000
2679,62997
2679,62997
6693,62991
379,62990
9999,62988
10386,62985
2329,62980
7696,62977
7182,62976
1147,62973
6316,62971
10953,62965
11036,62964
3357,62962
9488,62957
9488,62957
3954,62954
3755,62936
8253,62931
1485,62930
3666,62926
8528,62925
11905,62923
654,62922
12172,62920
4974,62919
3716,62915
10700,62911
10355,62909
4579,62903
7775,62894
9709,62893
2330,62889
4470,62883
4470,62883
11983,62874
7050,62873
3749,62866
6312,62862
1190,62852
4175,62849
12037,62848
9906,62840
10493,62837
11131,62834
5666,62831
6436,62827
58,62826
1806,62825
1927,62823
9000,62818
3064,62817
9545,62814
9545,62814
9434,62811
11397,62790
11397,62790
599,62788
7885,62785
7885,62785
7885,62785
970,62781
2856,62777
8192,62775
5234,62767
11646,62764
11646,62764
1628,62762
6690,62758
6690,62758
7547,62754
3269,62753
3269,62753
7863,62752
5489,62745
4249,62744
3271,62742
11079,62734
9892,62733
504,62725
11376,62715
914,62714
10456,62712
5960,62710
1832,62709
1832,62709
11054,62706
3143,62704
8948,62697
9080,62695
5424,62691
280,62689
7844,62688
5560,62685
5163,62659
9603,62653
6886,62643
3155,62636
9872,62631
4633,62628
10731,62614
3670,62613
3670,62613
192,62612
9527,62610
9527,62610
6255,62603
6255,62603
2301,62602
3925,62601
3925,62601
2317,62599
2317,62599
286,62595
10509,62591
697,62590
3199,62582
2796,62579
11235,62578
9353,62571
7022,62569
4849,62566
12115,62559
8673,62556
1970,62555
567,62552
5441,62548
11647,62547
4708,62539
6664,62528
12162,62519
10049,62517
12074,62513
7310,62510
7310,62510
11292,62507
5150,62506
5898,62503
8148,62493
2796,62479
3310,62477
8892,62474
895,62470
909,62465
3750,62464
8713,62461
6046,62459
9017,62455
9017,62455
7371,62452
9926,62431
9926,62431
4476,62429
2550,62417
9763,62412
9534,62404
8203,62402
10473,62399
1116,62397
7556,62395
9565,62394
11692,62383
2916,62381
2916,62381
3946,62380
7482,62373
12423,62372
11995,62368
7664,62367
4342,62362
4342,62362
4342,62362
9836,62359
9779,62355
9805,62354
1453,62350
7869,62344
6630,62343
6257,62332
6696,62325
2832,62322
2832,62322
3262,62314
1982,62294
10139,62293
4917,62292
11958,62291
7661,62285
2588,62281
7165,62280
10653,62278
8571,62272
5383,62266
6965,62263
6965,62263
4849,62259
3308,62255
4148,62250
7458,62246
204,62241
7030,62230
10747,62227
10747,62227
2309,62225
3496,62212
10009,62211
10009,62211
10321,62209
9436,62200
9932,62198
3914,62197
8743,62190
1261,62189
372,62182
3731,62179
9023,62176
3442,62173
3442,62173
331,62167
5463,62162
3567,62160
7418,62158
7418,62158
5583,62153
2494,62152
11913,62151
3466,62148
12096,62141
10334,62140
7089,62134
9332,62133
5481,62128
7912,62124
1160,62120
2676,62115
5762,62113
5762,62113
5762,62113
1346,62109
10493,62107
10105,62093
341,62086
12101,62078
6050,62075
1146,62072
1943,62062
7790,62060
10758,62054
11210,62050
11210,62050
2143,62047
9953,62045
435,62043
12144,62041
9705,62040
859,62032
3997,62030
8149,62029
2990,62007
11983,62000
4552,61997
1546,61991
859,61986
5212,61985
1900,61983
3365,61979
3228,61975
676,61973
7524,61966
9594,61965
11702,61964
11702,61964
5216,61959
5519,61947
7864,61945
9785,61943
834,61936
209,61927
5958,61923
5958,61923
1133,61916
12218,61913
12218,61913
1512,61909
11761,61906
10320,61905
8652,61902
8652,61902
10152,61898
7863,61893
12085,61891
145,61890
6956,61889
94,61886
3735,61879
4904,61875
6261,61872
5392,61871
7399,61870
7640,61869
11137,61865
2827,61860
4791,61859
10844,61858
2068,61846
67,61841
3301,61839
80,61838
4618,61834
10245,61827
12373,61818
11761,61814
10364,61812
4754,61808
1131,61806
5615,61800
9056,61799
4297,61796
3501,61792
10182,61788
10182,61788
3424,61785
4114,61780
9189,61779
326,61759
2245,61748
11300,61739
2214,61734
5982,61732
10416,61727
3173,61719
3173,61719
10062,61708
8903,61696
8903,61696
2307,61692
5292,61673
11428,61671
8473,61661
4706,61660
4706,61660
8551,61658
4667,61652
5816,61651
1817,61643
3841,61639
3296,61630
2493,61619
124,61611
3468,61610
12413,61602
6905,61599
1408,61596
188,61589
8422,61581
1684,61580
1451,61579
6283,61573
1347,61572
9300,61568
164,61567
11557,61566
8061,61565
126,61563
5242,61559
5242,61559
568,61558
11960,61548
5691,61544
6214,61538
8123,61536
8123,61536
9569,61535
8171,61530
4394,61527
9872,61522
9872,61522
8892,61517
11249,61505
11249,61505
3475,61503
11834,61499
7669,61482
7669,61482
8978,61480
4205,61472
9879,61470
11427,61467
2768,61466
1646,61460
1585,61446
8760,61445
3434,61443
8852,61438
8852,61438
2757,61436
2757,61436
12177,61430
6757,61427
11273,61419
3941,61410
3941,61410
4165,61408
3526,61405
12141,61394
9324,61391
4377,61381
8692,61379
7005,61375
11970,61372
11970,61372
4580,61367
94,61366
10862,61363
7013,61352
7013,61352
1056,61347
1056,61347
4078,61346
8463,61337
3556,61327
5351,61325
3782,61321
3782,61321
616,61316
3523,61309
3523,61309
3817,61303
7584,61294
8836,61288
7239,61285
10933,61283
6730,61280
1875,61279
5815,61260
3046,61259
9489,61257
1704,61253
8448,61244
8448,61244
4823,61243
12183,61241
9392,61239
3188,61236
3188,61236
2416,61234
697,61228
6795,61223
403,61217
10805,61210
10387,61209
9586,61207
5293,61206
7951,61200
10066,61198
10279,61193
2763,61191
6566,61190
12362,61189
2578,61188
11991,61185
10701,61183
4008,61182
7318,61178
7751,61168
8058,61167
276,61164
7303,61162
3187,61159
3187,61159
5069,61158
5407,61153
5734,61145
10572,61144
5129,61141
3118,61139
3118,61139
5159,61134
10760,61132
9359,61130
2364,61127
1900,61125
148,61124
4649,61123
11128,61121
9041,61119
5467,61116
5467,61116
11411,61115
869,61114
8386,61110
11117,61106
11117,61106
11589,61103
321,61097
6219,61095
2091,61093
2091,61093
10565,61081
8711,61078
12042,61066
11405,61064
11405,61064
6441,61060
8185,61054
938,61047
2271,61030
3708,61025
3708,61025
1295,61022
3869,61012
590,61003
243,61000
11668,60997
1810,60996
5028,60990
10028,60989
3710,60986
4874,60982
946,60976
2318,60972
6247,60953
4491,60950
7802,60946
9956,60942
9004,60938
6426,60937
7261,60934
7261,60934
1569,60929
4340,60926
5966,60925
9357,60923
9357,60923
3730,60922
6047,60919
4320,60915
8507,60905
651,60902
5913,60900
1412,60898
1412,60898
8091,60889
8334,60887
4175,60881
2382,60878
5278,60873
6236,60871
6594,60865
806,60849
8277,60848
8277,60848
286,60834
8835,60827
8361,60824
9096,60817
11062,60814
1903,60812
6966,60809
9854,60807
4334,60806
12159,60804
11749,60798
7258,60794
5592,60789
7117,60788
9574,60786
3413,60784
8101,60780
9547,60775
3205,60770
6078,60768
5854,60763
11930,60760
11930,60760
4481,60751
1107,60750
6962,60736
6921,60734
8033,60732
8419,60730
8419,60730
9952,60722
11263,60719
6118,60718
9358,60705
257,60683
2078,60675
11277,60672
11277,60672
9043,60669
6847,60661
6847,60661
6205,60660
689,60659
5429,60656
753,60655
7964,60652
4203,60651
9841,60645
5875,60643
5875,60643
8134,60642
6243,60641
7665,60619
11525,60615
3756,60613
1883,60604
9449,60602
6174,60597
6174,60597
5899,60596
3099,60594
10818,60589
10818,60589
1616,60582
997,60578
5048,60576
2631,60571
6266,60570
3884,60552
4000,60540
2319,60539
213,60530
9038,60524
9038,60524
9038,60524
10229,60520
10229,60520
10481,60515
10481,60515
11287,60506
2193,60503
6564,60502
5464,60497
878,60490
878,60490
11889,60486
10461,60485
3808,60483
3808,60483
10969,60481
10969,60481
10692,60479
406,60478
5579,60474
11158,60472
548,60471
11522,60468
3501,60465
9429,60460
602,60457
602,60457
602,60457
11738,60456
7720,60455
11777,60454
5138,60445
4970,60444
12298,60439
3929,60437
3929,60437
11133,60431
3731,60424
3731,60424
5216,60423
7029,60422
4156,60405
4156,60405
4779,60398
2375,60394
864,60393
864,60393
7842,60384
