order_id,Order Region
22468,Southeast Asia
21871,Oceania
21356,Oceania
48893,West Asia
74021,Oceania
71607,Eastern Asia
71588,Eastern Asia
73511,Eastern Asia
71714,South Asia
72651,South Asia
74209,Eastern Asia
76290,Oceania
73670,Southeast Asia
73612,Eastern Asia
75069,South Asia
76232,Southeast Asia
76465,Southeast Asia
74203,Oceania
75420,Oceania
76679,Southeast Asia
71701,Oceania
73480,South Asia
73498,Southeast Asia
76261,South Asia
74306,Southeast Asia
72763,Eastern Asia
74689,Oceania
74559,Southeast Asia
74558,Southeast Asia
74519,Southeast Asia
74518,Southeast Asia
75498,Southeast Asia
72833,Oceania
72253,South Asia
72126,South Asia
72161,Eastern Asia
75269,South Asia
75268,South Asia
75231,Oceania
75230,Oceania
72209,Oceania
72154,Southeast Asia
72149,Southeast Asia
23533,South Asia
31018,Oceania
22536,Eastern Asia
27967,Eastern Asia
20647,Eastern Asia
21486,Southeast Asia
24026,Southeast Asia
20929,Southeast Asia
28051,South Asia
26594,Southeast Asia
74095,Southeast Asia
20316,Southeast Asia
41851,West Asia
24878,Eastern Asia
22884,Eastern Asia
76944,Oceania
74907,Southeast Asia
29442,Southeast Asia
74422,Eastern Asia
23967,Eastern Asia
21584,Eastern Asia
23288,South Asia
74942,Southeast Asia
28567,Eastern Asia
21584,Eastern Asia
74385,Southeast Asia
43468,Eastern Asia
23464,Southeast Asia
77121,Southeast Asia
43468,Eastern Asia
76850,Eastern Asia
42091,South Asia
48537,West Asia
27839,Eastern Asia
20385,Oceania
30418,Oceania
43465,South Asia
44316,West Asia
27585,Oceania
73963,South Asia
29993,Eastern Asia
30577,Oceania
77135,Southeast Asia
74433,Eastern Asia
21406,Eastern Asia
72440,Southeast Asia
28005,Southeast Asia
26121,Southeast Asia
21625,South Asia
24648,South Asia
25606,Southeast Asia
29265,Southeast Asia
21551,Oceania
20488,South Asia
27608,South Asia
26996,Southeast Asia
25606,Southeast Asia
28603,Southeast Asia
29265,Southeast Asia
29993,Eastern Asia
77005,Oceania
72437,South Asia
45374,South Asia
25847,South Asia
28603,Southeast Asia
22084,Oceania
24820,South Asia
25847,South Asia
49741,West Asia
29072,Eastern Asia
26517,Eastern Asia
30991,Oceania
43086,West Asia
75327,Eastern Asia
24498,Eastern Asia
29072,Eastern Asia
74767,Oceania
77002,South Asia
24026,Southeast Asia
76894,Southeast Asia
73955,Southeast Asia
23990,Oceania
45288,West Asia
22794,Southeast Asia
24026,Southeast Asia
21158,Southeast Asia
44221,West Asia
27585,Oceania
30275,Southeast Asia
24494,South Asia
22481,Eastern Asia
71875,South Asia
43465,South Asia
72108,Eastern Asia
72123,South Asia
42152,West Asia
71776,Southeast Asia
75118,Southeast Asia
25606,Southeast Asia
71847,Oceania
72060,Oceania
72042,South Asia
24498,Eastern Asia
26517,Eastern Asia
31269,Oceania
25439,Oceania
24494,South Asia
25010,Southeast Asia
46401,West Asia
29875,Southeast Asia
49316,West Asia
26594,Southeast Asia
24648,South Asia
28763,South Asia
21625,South Asia
29043,Southeast Asia
20773,Southeast Asia
21346,Oceania
45374,South Asia
22375,Eastern Asia
20805,Southeast Asia
27647,Eastern Asia
21385,South Asia
27005,South Asia
24597,South Asia
30275,Southeast Asia
20929,Southeast Asia
23464,Southeast Asia
20416,Southeast Asia
21181,Eastern Asia
25943,Oceania
23757,Oceania
22719,South Asia
21401,Southeast Asia
20647,Eastern Asia
20939,South Asia
22719,South Asia
24648,South Asia
24878,Eastern Asia
29348,Oceania
21385,South Asia
20758,South Asia
31018,Oceania
28992,South Asia
21000,Southeast Asia
23990,Oceania
46695,South Asia
48537,West Asia
73673,Oceania
75465,Oceania
73510,South Asia
75389,South Asia
76412,Eastern Asia
71723,Oceania
72625,Oceania
74202,Southeast Asia
76301,Southeast Asia
76498,Eastern Asia
71703,South Asia
75419,Southeast Asia
72712,South Asia
72637,Oceania
74322,Southeast Asia
74555,Southeast Asia
72850,Oceania
72953,Eastern Asia
74079,South Asia
23406,South Asia
49410,West Asia
28988,Eastern Asia
20452,Southeast Asia
27522,South Asia
29131,Southeast Asia
26293,Southeast Asia
22840,Eastern Asia
29131,Southeast Asia
22840,Eastern Asia
27726,Oceania
29131,Southeast Asia
77184,Oceania
43971,South Asia
50897,West Asia
43971,South Asia
72507,Southeast Asia
20452,Southeast Asia
21536,Oceania
27522,South Asia
28724,Oceania
27618,South Asia
76233,Southeast Asia
74205,Southeast Asia
50429,Canada
35521,US Center 
38653,West of USA 
32324,East of USA
34577,South of  USA 
36762,West of USA 
32324,East of USA
50429,Canada
34546,West of USA 
38653,West of USA 
32077,West of USA 
38823,West of USA 
33603,US Center 
31378,West of USA 
36028,West of USA 
32077,West of USA 
31378,West of USA 
36446,East of USA
31378,West of USA 
36762,West of USA 
34577,South of  USA 
34577,South of  USA 
40951,West of USA 
40877,East of USA
45993,Canada
40890,East of USA
38296,South of  USA 
34945,South of  USA 
40712,West of USA 
39471,West of USA 
45993,Canada
38296,South of  USA 
39455,US Center 
38129,US Center 
39215,West of USA 
34932,East of USA
31690,US Center 
41716,Canada
41716,Canada
39261,South of  USA 
39455,US Center 
39455,US Center 
31795,West of USA 
38469,US Center 
31950,East of USA
39141,US Center 
32925,East of USA
31950,East of USA
39141,US Center 
34413,West of USA 
34932,East of USA
32470,US Center 
37471,US Center 
40877,East of USA
34742,East of USA
32925,East of USA
38553,US Center 
33537,West of USA 
40166,West of USA 
31325,East of USA
40433,South of  USA 
38258,West of USA 
38531,East of USA
36699,East of USA
32973,West of USA 
36865,US Center 
34271,US Center 
40166,West of USA 
32973,West of USA 
40951,West of USA 
34271,US Center 
49487,Canada
33264,East of USA
38767,East of USA
31795,West of USA 
37595,West of USA 
32858,West of USA 
36338,West of USA 
36338,West of USA 
33115,US Center 
34361,West of USA 
34742,East of USA
31747,East of USA
38531,East of USA
34742,East of USA
34839,East of USA
49487,Canada
41716,Canada
37430,West of USA 
40951,West of USA 
40719,West of USA 
40719,West of USA 
33045,US Center 
38007,West of USA 
32925,East of USA
38004,East of USA
33661,South of  USA 
38004,East of USA
35937,South of  USA 
31690,US Center 
39280,US Center 
36757,South of  USA 
42998,Canada
31393,East of USA
39694,US Center 
37850,US Center 
35120,East of USA
35595,South of  USA 
38117,US Center 
39098,West of USA 
32850,South of  USA 
35006,US Center 
39328,US Center 
37850,US Center 
40343,West of USA 
33883,East of USA
37714,East of USA
34834,South of  USA 
40099,US Center 
35006,US Center 
38158,West of USA 
36191,West of USA 
39994,South of  USA 
32744,US Center 
38500,US Center 
35563,US Center 
31580,West of USA 
35511,US Center 
31580,West of USA 
39112,West of USA 
40549,South of  USA 
35511,US Center 
35844,US Center 
36511,West of USA 
42998,Canada
35844,US Center 
32271,East of USA
39317,US Center 
40980,West of USA 
38158,West of USA 
32271,East of USA
40873,US Center 
36228,West of USA 
40980,West of USA 
38158,West of USA 
31794,West of USA 
38876,East of USA
32271,East of USA
39306,US Center 
40873,US Center 
38876,East of USA
39825,East of USA
33479,East of USA
33479,East of USA
38409,East of USA
39337,West of USA 
44931,Canada
39337,West of USA 
36996,West of USA 
39994,South of  USA 
38703,West of USA 
32661,West of USA 
37083,West of USA 
32661,West of USA 
38866,West of USA 
31760,West of USA 
36034,East of USA
31324,East of USA
33698,US Center 
33891,US Center 
35222,West of USA 
39872,South of  USA 
39166,South of  USA 
33891,US Center 
37850,US Center 
40575,East of USA
35120,East of USA
33883,East of USA
37850,US Center 
38703,West of USA 
37827,US Center 
36191,West of USA 
37270,East of USA
32744,US Center 
35694,East of USA
34252,East of USA
32744,US Center 
35694,East of USA
37158,South of  USA 
41170,East of USA
35000,South of  USA 
45882,Canada
38117,US Center 
40575,East of USA
39225,East of USA
36297,West of USA 
33479,East of USA
31425,West of USA 
38409,East of USA
32529,East of USA
39012,East of USA
39098,West of USA 
35511,US Center 
39098,West of USA 
47446,Canada
36757,South of  USA 
31365,West of USA 
40102,West of USA 
40095,East of USA
35006,US Center 
40789,US Center 
35694,East of USA
35563,US Center 
39224,East of USA
35694,East of USA
37518,West of USA 
38866,West of USA 
31393,East of USA
37518,West of USA 
39306,US Center 
34706,East of USA
31476,East of USA
38082,East of USA
36034,East of USA
38409,East of USA
37340,South of  USA 
35679,US Center 
40756,West of USA 
39112,West of USA 
35616,West of USA 
35296,South of  USA 
35823,East of USA
33374,East of USA
39140,South of  USA 
37642,East of USA
37642,East of USA
37642,East of USA
38305,East of USA
33529,US Center 
34707,West of USA 
35823,East of USA
36618,South of  USA 
31843,East of USA
39140,South of  USA 
36222,East of USA
32574,US Center 
38305,East of USA
33529,US Center 
49846,Central Africa
45484,West Africa
43681,North Africa
43908,East Africa
43908,East Africa
44168,North Africa
49204,Central Africa
44791,East Africa
46256,West Africa
44073,West Africa
46256,West Africa
50620,Central Africa
44547,North Africa
41291,Central Africa
44322,West Africa
44131,Southern Africa
44668,North Africa
48467,West Africa
50780,West Africa
47591,Central Africa
44547,North Africa
50487,East Africa
42140,West Africa
49686,East Africa
44806,East Africa
44806,East Africa
42140,West Africa
50487,East Africa
43874,West Africa
66266,Southern Europe
67380,Southern Europe
15716,Northern Europe
18219,Western Europe
11770,Western Europe
64525,Western Europe
13929,Western Europe
11770,Western Europe
10938,Southern Europe
64923,Southern Europe
61872,Western Europe
62078,Western Europe
13977,Northern Europe
12575,Southern Europe
11406,Western Europe
11618,Northern Europe
65399,Western Europe
62682,Southern Europe
12319,Northern Europe
43285,Eastern Europe
17954,Western Europe
11406,Western Europe
67061,Western Europe
12319,Northern Europe
15000,Western Europe
64881,Western Europe
43794,Eastern Europe
63962,Western Europe
62676,Western Europe
63962,Western Europe
42171,Eastern Europe
65119,Northern Europe
63626,Northern Europe
16794,Southern Europe
16004,Western Europe
19499,Western Europe
17381,Western Europe
18486,Western Europe
17341,Northern Europe
67752,Western Europe
14249,Northern Europe
63628,Southern Europe
67061,Western Europe
67061,Western Europe
42171,Eastern Europe
62115,Southern Europe
20273,Southern Europe
18126,Northern Europe
65444,Western Europe
44156,Eastern Europe
64215,Southern Europe
17372,Western Europe
11200,Southern Europe
18353,Southern Europe
17372,Western Europe
62807,Southern Europe
11200,Southern Europe
12575,Southern Europe
61632,Western Europe
65688,Western Europe
14320,Northern Europe
19869,Western Europe
15396,Western Europe
20098,Southern Europe
14798,Southern Europe
11542,Western Europe
44156,Eastern Europe
13706,Western Europe
13745,Western Europe
16691,Western Europe
67061,Western Europe
46093,Eastern Europe
63587,Western Europe
66699,Northern Europe
10736,Western Europe
63864,Southern Europe
64928,Northern Europe
46740,Eastern Europe
66889,Northern Europe
14522,Western Europe
13276,Southern Europe
66661,Western Europe
67057,Southern Europe
65637,Southern Europe
62216,Northern Europe
64041,Western Europe
19692,Western Europe
67956,Western Europe
67942,Southern Europe
63040,Western Europe
67238,Northern Europe
47020,Eastern Europe
14653,Northern Europe
17517,Northern Europe
63005,Western Europe
12041,Western Europe
15113,Western Europe
49972,Eastern Europe
67623,Northern Europe
14864,Northern Europe
67817,Western Europe
15113,Western Europe
13539,Western Europe
65366,Western Europe
17627,Western Europe
11971,Western Europe
14793,Western Europe
11456,Western Europe
64041,Western Europe
19852,Northern Europe
19751,Northern Europe
66742,Western Europe
17186,Southern Europe
67318,Western Europe
44528,Eastern Europe
12548,Northern Europe
15113,Western Europe
68725,Southern Europe
62552,Western Europe
45816,Eastern Europe
67350,Southern Europe
16146,Southern Europe
45596,Eastern Europe
11941,Western Europe
42863,Eastern Europe
66762,Western Europe
46643,Eastern Europe
68431,Western Europe
18168,Western Europe
17366,Western Europe
17988,Northern Europe
19886,Western Europe
19863,Southern Europe
19863,Southern Europe
16826,Western Europe
67830,Western Europe
62240,Northern Europe
14247,Western Europe
13647,Western Europe
10948,Western Europe
18243,Southern Europe
51358,Caribbean
112,Central America
57422,Central America
4354,Central America
61435,South America
57422,Central America
3998,Caribbean
3998,Caribbean
54498,Central America
8929,South America
2510,Central America
2599,Central America
9775,Central America
52326,South America
59309,Central America
58921,South America
6909,South America
55922,Caribbean
60075,South America
4274,Central America
10040,South America
5498,South America
2774,Central America
58921,South America
2293,South America
52862,South America
57610,Central America
55133,Central America
53507,South America
61131,Central America
4246,Central America
54618,South America
55417,South America
7059,South America
60690,Central America
5498,South America
9348,Central America
10062,South America
2296,Central America
6465,Central America
53096,Central America
9552,South America
56801,Central America
51426,South America
9547,South America
58435,Caribbean
54628,South America
51415,South America
52420,Central America
229,Central America
9983,Central America
53096,Central America
5076,Central America
7456,Central America
53096,Central America
5076,Central America
61139,South America
1447,Central America
1447,Central America
51339,South America
5884,Caribbean
3584,Caribbean
5498,South America
57702,Caribbean
7986,Central America
52862,South America
6676,Caribbean
51426,South America
54495,South America
58124,Central America
51396,Central America
367,South America
61243,Central America
60176,Central America
6916,Central America
1705,Central America
52264,Central America
6208,Caribbean
56433,Central America
3605,Central America
51535,Central America
3605,Central America
56774,Caribbean
61216,Central America
9681,Central America
7528,Caribbean
9614,Caribbean
9235,South America
60737,South America
9397,Central America
51396,Central America
9188,Central America
59280,Caribbean
42932,Central Africa
42930,East Africa
42928,East Africa
42927,East Africa
42926,East Africa
42926,East Africa
42921,West Africa
42918,West Africa
42916,West Africa
42916,West Africa
42912,West Africa
42912,West Africa
42911,West Asia
42907,North Africa
42906,West Asia
42906,West Asia
42903,East Africa
42898,South Asia
42896,Central Africa
42896,Central Africa
42895,Central Africa
42894,West Africa
42893,East Africa
42893,East Africa
42890,North Africa
42885,Central Africa
42881,East Africa
42880,Southern Africa
42876,Eastern Europe
42875,Southern Africa
42872,North Africa
42869,Central Africa
42863,Eastern Europe
42863,Eastern Europe
42862,Eastern Europe
42854,Eastern Europe
42853,Central Africa
42850,West Asia
42838,North Africa
42830,West Asia
42827,North Africa
42825,Eastern Europe
42825,Eastern Europe
42822,Eastern Europe
42821,Eastern Europe
42820,West Africa
42812,Eastern Europe
42811,West Asia
42811,West Asia
42811,West Asia
42809,West Asia
42803,West Africa
42797,Central Africa
42793,West Asia
42791,West Asia
42791,West Asia
42786,Eastern Europe
42785,West Africa
42780,Canada
42780,Canada
42777,West Asia
42774,West Asia
42770,Central Africa
42767,Southern Europe
42766,Southern Europe
42764,West Asia
42749,East Africa
42744,Central Africa
42739,Eastern Europe
42736,Central Africa
42734,Central Africa
42728,West Africa
42724,West Asia
42722,Eastern Europe
42715,North Africa
42713,West Asia
42711,East Africa
44815,Eastern Europe
14743,Northern Europe
12007,Southern Europe
62215,Western Europe
15545,Western Europe
68654,Northern Europe
11438,Southern Europe
16757,Western Europe
68178,Western Europe
65267,Northern Europe
12317,Southern Europe
65894,Western Europe
16589,Northern Europe
14268,Western Europe
11650,Western Europe
66141,Western Europe
17337,Northern Europe
12757,Southern Europe
66125,Western Europe
13127,Western Europe
13456,Western Europe
11942,Western Europe
66196,Western Europe
19453,Western Europe
65247,Western Europe
16859,Western Europe
11596,Western Europe
66017,Western Europe
66105,Western Europe
62363,Southern Europe
68539,Southern Europe
68539,Southern Europe
12968,Northern Europe
68160,Western Europe
63878,Western Europe
68641,Northern Europe
68394,Southern Europe
68748,Western Europe
20283,Northern Europe
13675,Western Europe
14805,Northern Europe
45671,Eastern Europe
13355,Northern Europe
15198,Northern Europe
68466,Southern Europe
12317,Southern Europe
16924,Western Europe
10874,Western Europe
20044,Western Europe
13093,Western Europe
14172,Western Europe
12889,Western Europe
13031,Western Europe
17951,Western Europe
10735,Western Europe
17633,Western Europe
66159,Western Europe
64262,Northern Europe
50834,Northern Europe
68308,Northern Europe
15504,Northern Europe
13355,Northern Europe
12999,Southern Europe
11846,Southern Europe
12317,Southern Europe
14105,Southern Europe
10499,Southern Europe
14921,Southern Europe
19564,Western Europe
14268,Western Europe
63647,Western Europe
14034,Western Europe
13150,Western Europe
16988,Western Europe
66141,Western Europe
42738,Eastern Europe
10799,Northern Europe
68654,Northern Europe
10495,Northern Europe
61748,Southern Europe
11846,Southern Europe
18028,Southern Europe
11279,Southern Europe
64762,Western Europe
17633,Western Europe
65633,Western Europe
17109,Western Europe
16924,Western Europe
12628,Western Europe
10731,Western Europe
18021,Western Europe
13676,Western Europe
14098,Western Europe
19907,Northern Europe
17180,Northern Europe
62455,Northern Europe
16589,Northern Europe
19288,Southern Europe
14430,Western Europe
64370,Western Europe
11650,Western Europe
17951,Western Europe
13887,Western Europe
10720,Western Europe
14513,Western Europe
17430,Western Europe
13675,Western Europe
12876,Western Europe
17749,Western Europe
18179,Western Europe
16519,Northern Europe
13089,Northern Europe
15264,Southern Europe
14425,Western Europe
11650,Western Europe
17951,Western Europe
68379,Western Europe
64684,Western Europe
16003,Western Europe
14513,Western Europe
19971,Western Europe
12681,Western Europe
46837,Eastern Europe
13891,Northern Europe
15899,Southern Europe
14771,Southern Europe
12097,Western Europe
17610,Western Europe
16655,Western Europe
10711,Western Europe
19279,Western Europe
43332,Eastern Europe
66852,Northern Europe
15077,Northern Europe
13891,Northern Europe
13293,Northern Europe
12739,Southern Europe
19229,Western Europe
65762,Western Europe
13714,Western Europe
66918,Western Europe
12220,Western Europe
42720,Eastern Europe
44445,Eastern Europe
20283,Northern Europe
16212,Northern Europe
17160,Northern Europe
13293,Northern Europe
12999,Southern Europe
65761,Western Europe
19279,Western Europe
65040,Western Europe
18868,Western Europe
17159,Western Europe
11188,Western Europe
65608,Western Europe
15488,Western Europe
16655,Western Europe
63503,Northern Europe
14477,Northern Europe
13485,Northern Europe
14356,Southern Europe
20282,Western Europe
14751,Western Europe
17846,Western Europe
62748,Western Europe
20095,Western Europe
19104,Western Europe
14268,Western Europe
16078,Western Europe
16655,Western Europe
45215,Eastern Europe
63998,Northern Europe
19827,Northern Europe
17480,Northern Europe
14921,Southern Europe
64141,Western Europe
66208,Western Europe
16078,Western Europe
13630,Western Europe
16325,Western Europe
11223,Western Europe
41418,Eastern Europe
65699,Northern Europe
20279,Northern Europe
65943,Northern Europe
19266,Northern Europe
16647,Southern Europe
68698,Western Europe
19271,Western Europe
17477,Western Europe
67317,Western Europe
65416,Western Europe
62414,Western Europe
11639,Western Europe
16730,Western Europe
15218,Western Europe
15836,Western Europe
14617,Western Europe
13986,Western Europe
12472,Western Europe
11223,Western Europe
65699,Northern Europe
12707,Northern Europe
17397,Northern Europe
12414,Northern Europe
13871,Northern Europe
67125,Southern Europe
19215,Southern Europe
16559,Southern Europe
10846,Southern Europe
67220,Western Europe
19271,Western Europe
13997,Western Europe
11245,Western Europe
16467,Western Europe
12788,Western Europe
16183,Northern Europe
67125,Southern Europe
14356,Southern Europe
17959,Southern Europe
19271,Western Europe
63223,Western Europe
66105,Western Europe
16482,Western Europe
13119,Western Europe
11524,Western Europe
12788,Western Europe
43387,Eastern Europe
16183,Northern Europe
13486,Southern Europe
18281,Southern Europe
68193,Western Europe
11700,Western Europe
16860,Western Europe
16482,Western Europe
16312,Western Europe
11663,Western Europe
11795,Northern Europe
41687,Northern Europe
11225,Northern Europe
16874,Northern Europe
13486,Southern Europe
68193,Western Europe
64774,Western Europe
13986,Western Europe
15090,Western Europe
17277,Western Europe
14807,Western Europe
15471,Western Europe
10895,Western Europe
10612,Western Europe
49341,Eastern Europe
67886,Northern Europe
14805,Northern Europe
16874,Northern Europe
18455,Northern Europe
18116,Southern Europe
10740,Southern Europe
63879,Western Europe
18903,Western Europe
68193,Western Europe
17466,Western Europe
12889,Western Europe
13675,Western Europe
11223,Western Europe
17122,Western Europe
16946,Western Europe
12700,Western Europe
15471,Western Europe
10895,Western Europe
17277,Western Europe
64608,Western Europe
50838,Eastern Europe
16336,Northern Europe
66184,Southern Europe
15946,Southern Europe
10740,Southern Europe
11279,Southern Europe
14277,Western Europe
10731,Western Europe
61696,Western Europe
12387,Western Europe
18732,Western Europe
12592,Western Europe
12700,Western Europe
19356,Western Europe
47601,Eastern Europe
12968,Northern Europe
14175,Southern Europe
16177,Southern Europe
18030,Southern Europe
17660,Southern Europe
17360,Western Europe
10731,Western Europe
12387,Western Europe
18732,Western Europe
19349,Western Europe
17951,Western Europe
11937,Western Europe
69024,Western Europe
69185,Western Europe
69005,Western Europe
69022,Northern Europe
68895,Western Europe
68942,Northern Europe
69067,Southern Europe
68959,Western Europe
68995,Western Europe
69084,Western Europe
71372,Western Europe
71497,Western Europe
71442,Western Europe
69328,Southern Europe
71458,Southern Europe
71385,Western Europe
71581,Western Europe
71454,Western Europe
69356,Southern Europe
71431,Southern Europe
71574,Northern Europe
69371,Southern Europe
8413,South America
3937,Central America
58984,Central America
59606,Central America
55170,Central America
9421,Caribbean
51302,Central America
55170,Central America
408,South America
51302,Central America
595,South America
60624,Central America
6036,Central America
595,South America
8048,Central America
6036,Central America
51302,Central America
9282,Central America
60670,Caribbean
10008,South America
1534,Central America
1534,Central America
7667,South America
7667,South America
9193,Caribbean
59153,Central America
4486,Central America
3061,Central America
58984,Central America
57006,Central America
9193,Caribbean
2251,South America
9282,Central America
9193,Caribbean
9193,Caribbean
2251,South America
8413,South America
7516,South America
2616,South America
58041,Central America
9282,Central America
9421,Caribbean
3549,South America
2644,South America
595,South America
8048,Central America
60328,Central America
8048,Central America
663,Central America
59384,Caribbean
52558,South America
59114,Caribbean
3216,Caribbean
54457,Central America
5233,Central America
5194,Central America
7386,Central America
5583,Central America
1855,Central America
60917,Central America
1855,Central America
699,Central America
9036,Central America
4034,South America
52942,Caribbean
177,Central America
61559,South America
4347,South America
55003,Central America
8839,South America
60555,Caribbean
2902,Central America
5409,Central America
52718,Central America
61460,South America
58815,Caribbean
6527,Central America
3254,South America
10105,South America
8179,Central America
9526,Central America
57583,Central America
8622,Central America
54754,South America
61460,South America
60469,Caribbean
52026,Central America
52718,Central America
54718,Central America
5273,Central America
7523,Central America
51978,Central America
8179,Central America
59663,South America
61376,South America
465,South America
6700,South America
54609,Caribbean
55021,Caribbean
58850,Caribbean
60469,Caribbean
8653,Central America
1885,Central America
54522,Central America
52718,Central America
5273,Central America
8179,Central America
4428,Central America
53635,Central America
4347,South America
6952,South America
60881,South America
56824,South America
61376,South America
162,Caribbean
51666,Caribbean
52890,Central America
5634,Central America
51981,Central America
5194,Central America
55403,Central America
8622,Central America
3955,Central America
51456,Central America
55695,Central America
53999,Central America
55065,Central America
56824,South America
596,South America
441,South America
56892,South America
54060,South America
60372,Caribbean
51853,Caribbean
57181,Central America
59535,Central America
57552,Central America
7397,Central America
7110,Central America
6503,Central America
3128,Central America
52536,Central America
6177,Central America
3706,Central America
5037,Central America
4335,Central America
769,Central America
61058,Central America
55169,Central America
56040,South America
61430,South America
54060,South America
55577,Caribbean
54777,Central America
61170,Central America
60336,Central America
57552,Central America
56039,Central America
7397,Central America
1020,Central America
58587,Central America
55689,Central America
54192,Central America
60745,Central America
61058,Central America
58920,Central America
6780,Central America
57763,South America
5175,South America
4064,South America
54564,South America
2942,South America
4832,South America
56750,South America
51454,South America
8172,South America
58847,South America
55577,Caribbean
55288,Caribbean
9785,Caribbean
5951,Central America
9103,Central America
55686,Central America
51850,Central America
3305,Central America
1919,Central America
61167,Central America
3423,Central America
60420,Central America
58920,Central America
54564,South America
2566,South America
56660,South America
4064,South America
10063,South America
52132,South America
9638,Caribbean
53931,Caribbean
9785,Caribbean
56958,Central America
58873,Central America
55686,Central America
51969,Central America
51850,Central America
51353,Central America
5453,Central America
1918,Central America
60917,Central America
52255,Central America
8677,Central America
7166,Central America
4109,Central America
4960,Central America
58605,South America
54949,South America
8780,South America
2566,South America
54949,South America
7392,Central America
58873,Central America
8855,Central America
1918,Central America
59982,Central America
56331,Central America
59214,Central America
57129,Central America
4959,Central America
56494,South America
2858,South America
54102,South America
4326,South America
1872,South America
10291,South America
61159,Caribbean
53531,Caribbean
57062,Caribbean
4764,Caribbean
2902,Central America
9110,Central America
8855,Central America
1721,Central America
1986,Central America
59982,Central America
58838,Central America
57373,Central America
4959,Central America
61582,South America
58537,South America
3076,South America
2749,South America
5263,Caribbean
58443,Caribbean
57129,Central America
2268,Central America
2902,Central America
6381,Central America
55682,Central America
56316,Central America
4548,Central America
4959,Central America
2500,South America
59160,South America
56449,South America
7899,Caribbean
4955,Caribbean
6839,Caribbean
60110,Caribbean
4893,Central America
2268,Central America
54457,Central America
53671,Central America
1536,Central America
55682,Central America
5152,Central America
58042,Central America
539,South America
2500,South America
57302,South America
61409,South America
8851,South America
56315,South America
54044,South America
57990,South America
58440,Caribbean
725,Caribbean
55276,Caribbean
58042,Central America
54457,Central America
6879,Central America
8250,Central America
9199,Central America
55792,Central America
57253,Central America
9103,Central America
5428,Central America
61334,South America
52135,South America
57884,South America
6163,South America
57366,South America
61409,South America
8851,South America
58527,South America
2479,Caribbean
54452,Caribbean
57584,Central America
56917,Central America
60167,Central America
3581,Central America
57251,Central America
55530,Central America
5009,Central America
59637,Central America
53965,Central America
53613,Central America
5428,Central America
73,Central America
10105,South America
9551,South America
6015,South America
52505,South America
57062,Caribbean
54452,Caribbean
3639,Caribbean
699,Central America
60504,Central America
51434,Central America
60986,Central America
51388,Central America
54340,Central America
8140,Central America
3220,Central America
9036,Central America
10075,South America
58949,South America
53608,South America
70,South America
6829,South America
54452,Caribbean
8911,Caribbean
948,Caribbean
6189,Caribbean
52445,Caribbean
699,Central America
9928,Central America
5410,Central America
9135,Central America
54984,Central America
53446,Central America
55667,Central America
8140,Central America
3735,Central America
2446,Central America
55081,Central America
10179,South America
119,South America
2,South America
53864,Caribbean
56766,Caribbean
5157,Central America
4853,Central America
56668,Central America
9135,Central America
53160,Central America
51428,Central America
3735,Central America
8832,Central America
61132,Central America
2771,Central America
7658,South America
6815,South America
9997,South America
55780,South America
7658,South America
58691,Central America
6817,Central America
51835,Central America
54078,Central America
58339,Central America
60300,Central America
8762,Central America
53160,Central America
3207,Central America
5634,Central America
2796,South America
58204,South America
54980,South America
54447,South America
7460,South America
60979,Caribbean
7353,Caribbean
5049,Caribbean
8818,Central America
53155,Central America
7523,Central America
57503,Central America
3207,Central America
6590,South America
10266,South America
5403,South America
465,South America
52026,Central America
57527,South America
53750,Central America
58213,Central America
59337,Central America
61376,South America
5175,South America
52697,South America
55530,Central America
1354,Central America
10175,South America
8008,South America
7469,South America
57965,Caribbean
2479,Caribbean
2033,Central America
61058,Central America
6098,South America
7392,Central America
53045,Central America
61103,Central America
53608,South America
3809,South America
54564,South America
52132,South America
54192,Central America
6717,Central America
6527,Central America
60745,Central America
3254,South America
1885,Central America
4347,South America
54102,South America
6062,South America
3744,South America
6494,Caribbean
59321,Central America
56639,Central America
55682,Central America
53608,South America
394,Caribbean
7110,Central America
4335,Central America
5049,Caribbean
9135,Central America
54078,Central America
7108,Central America
58455,Central America
2672,Central America
7838,South America
58440,Caribbean
59178,Central America
9371,Central America
7108,Central America
2672,Central America
9997,South America
57090,South America
53466,Central America
51434,Central America
3534,South America
54044,South America
58706,Central America
2981,South America
61582,South America
55276,Caribbean
948,Caribbean
57645,Central America
58339,Central America
52477,Central America
51429,Central America
7608,Central America
4759,Central America
8832,Central America
58339,Central America
60335,Central America
57373,Central America
53383,South America
60300,Central America
56331,Central America
5224,Central America
59388,Central America
10179,South America
9105,South America
6107,Caribbean
7533,Central America
8279,South America
61409,South America
51390,Caribbean
5157,Central America
53446,Central America
55667,Central America
57760,Caribbean
53446,Central America
54060,South America
56685,South America
59214,Central America
57076,Caribbean
61060,Caribbean
672,Caribbean
5545,Caribbean
2902,Central America
53811,Central America
52477,Central America
9871,Central America
59287,Central America
56546,Central America
4724,Central America
7533,Central America
5453,Central America
5198,Central America
56040,South America
136,South America
60476,South America
54754,South America
6345,South America
2341,South America
3534,South America
53531,Caribbean
6861,Caribbean
4104,Caribbean
5386,Caribbean
5410,Central America
3682,Central America
58549,Central America
54340,Central America
9819,Central America
5037,Central America
8832,Central America
7062,Central America
10179,South America
4326,South America
60476,South America
56946,South America
6163,South America
