order_id,Shipping Mode,Order Region,Order Status,delay
54299,Second Class,South America,ON_HOLD,3.0
54296,Standard Class,Central America,PROCESSING,-2.0
54295,Standard Class,Central America,CLOSED,2.0
54290,Same Day,South America,CANCELED,0.0
54288,First Class,South America,COMPLETE,1.0
54267,Standard Class,South America,COMPLETE,-1.0
54228,Standard Class,South America,COMPLETE,0.0
54223,Standard Class,Caribbean,COMPLETE,0.0
54205,Standard Class,Central America,PENDING_PAYMENT,2.0
54193,Standard Class,Central America,COMPLETE,0.0
54160,Standard Class,Central America,PENDING,2.0
54155,Standard Class,South America,PENDING,2.0
54133,Same Day,Caribbean,COMPLETE,0.0
54127,Standard Class,Caribbean,PENDING,-1.0
54126,Standard Class,South America,ON_HOLD,-2.0
54125,Standard Class,South America,CANCELED,2.0
54110,Standard Class,Central America,PENDING_PAYMENT,2.0
54103,Standard Class,Central America,COMPLETE,0.0
54090,Second Class,Central America,PROCESSING,4.0
54088,Second Class,South America,CANCELED,2.0
54083,Standard Class,Central America,PROCESSING,0.0
54076,Standard Class,Central America,COMPLETE,-2.0
54075,Standard Class,Central America,PENDING_PAYMENT,2.0
54072,Standard Class,Central America,COMPLETE,-1.0
54066,Second Class,Central America,COMPLETE,0.0
54061,Standard Class,Central America,CLOSED,-2.0
54050,Standard Class,Central America,COMPLETE,2.0
54047,Standard Class,Central America,PENDING_PAYMENT,-1.0
54043,Standard Class,South America,PENDING,0.0
54010,Standard Class,South America,COMPLETE,2.0
54006,Standard Class,South America,PENDING_PAYMENT,-2.0
53998,Standard Class,Central America,PROCESSING,0.0
53997,Second Class,Central America,COMPLETE,1.0
53994,Second Class,South America,PROCESSING,3.0
53991,Same Day,Central America,PENDING_PAYMENT,0.0
53984,Same Day,South America,PROCESSING,0.0
53972,Standard Class,Caribbean,PROCESSING,-1.0
53960,Standard Class,Central America,PENDING,2.0
53956,Same Day,Central America,CLOSED,1.0
53948,Standard Class,South America,PROCESSING,0.0
53947,Standard Class,Central America,ON_HOLD,-1.0
53945,Second Class,South America,PENDING_PAYMENT,4.0
53944,Second Class,South America,COMPLETE,3.0
53940,First Class,Central America,PENDING_PAYMENT,1.0
53936,Same Day,Central America,COMPLETE,0.0
53923,First Class,South America,COMPLETE,1.0
53922,Standard Class,Central America,COMPLETE,-1.0
53919,Standard Class,South America,COMPLETE,1.0
53916,Second Class,South America,COMPLETE,0.0
53912,Same Day,Central America,COMPLETE,1.0
53899,First Class,Central America,CLOSED,1.0
53864,Standard Class,Caribbean,PENDING_PAYMENT,1.0
53851,Standard Class,Caribbean,PROCESSING,-2.0
53850,Second Class,Central America,PENDING,4.0
53811,Standard Class,Central America,PENDING_PAYMENT,-2.0
53808,Standard Class,South America,PENDING,0.0
53805,Standard Class,Central America,PENDING_PAYMENT,2.0
53801,Standard Class,Central America,PENDING,-2.0
53800,Standard Class,Central America,CANCELED,2.0
53789,Standard Class,Central America,PENDING,1.0
53781,Standard Class,Central America,CLOSED,-2.0
53765,Standard Class,Central America,COMPLETE,2.0
53744,First Class,Central America,PENDING,1.0
53738,Standard Class,Central America,PENDING_PAYMENT,0.0
53725,First Class,Central America,COMPLETE,1.0
53697,Second Class,Caribbean,SUSPECTED_FRAUD,1.0
53695,First Class,South America,PENDING_PAYMENT,1.0
53692,Standard Class,Caribbean,ON_HOLD,-1.0
53684,Standard Class,Central America,COMPLETE,1.0
53677,Standard Class,Central America,CANCELED,-1.0
53661,Second Class,Central America,PENDING,0.0
53654,Second Class,Central America,PROCESSING,3.0
53652,Standard Class,Central America,COMPLETE,-1.0
53638,First Class,Central America,PENDING,1.0
53629,Second Class,Central America,COMPLETE,3.0
53619,Second Class,Central America,PENDING_PAYMENT,3.0
53611,Standard Class,Caribbean,PROCESSING,-2.0
53600,Standard Class,South America,PENDING_PAYMENT,2.0
53599,Standard Class,Central America,PENDING_PAYMENT,1.0
53592,Standard Class,South America,PENDING_PAYMENT,-1.0
53587,Standard Class,Central America,PROCESSING,-1.0
53582,Standard Class,South America,PENDING_PAYMENT,-1.0
53580,Second Class,Central America,PENDING_PAYMENT,4.0
53572,Standard Class,Central America,PENDING_PAYMENT,-1.0
53530,Standard Class,Caribbean,CLOSED,2.0
53527,Standard Class,Central America,ON_HOLD,-1.0
53526,Standard Class,Central America,COMPLETE,-2.0
53518,Standard Class,Caribbean,CLOSED,0.0
53515,Standard Class,Central America,COMPLETE,2.0
53513,Same Day,Caribbean,PAYMENT_REVIEW,0.0
53488,Same Day,South America,CLOSED,1.0
53476,Standard Class,South America,PAYMENT_REVIEW,-2.0
53475,Standard Class,Central America,COMPLETE,2.0
53469,First Class,Central America,PENDING,1.0
53466,Standard Class,Central America,PENDING_PAYMENT,-2.0
53461,Standard Class,Central America,PENDING_PAYMENT,-2.0
53457,Standard Class,South America,SUSPECTED_FRAUD,-1.0
53446,Standard Class,Central America,PENDING_PAYMENT,-2.0
53444,First Class,Central America,COMPLETE,1.0
53434,Standard Class,South America,PENDING_PAYMENT,1.0
53429,Standard Class,Central America,PENDING_PAYMENT,1.0
53422,First Class,Central America,PENDING_PAYMENT,1.0
53415,First Class,South America,COMPLETE,1.0
53399,Standard Class,Central America,PROCESSING,1.0
53391,Standard Class,Central America,PENDING_PAYMENT,-2.0
53380,Standard Class,South America,PENDING,2.0
53372,First Class,South America,PENDING,1.0
53370,Standard Class,South America,PENDING_PAYMENT,2.0
53366,Standard Class,South America,PROCESSING,-2.0
53363,Standard Class,South America,PENDING_PAYMENT,0.0
53356,Second Class,South America,COMPLETE,0.0
53352,Standard Class,South America,COMPLETE,-1.0
53344,Second Class,South America,PENDING,3.0
53342,Second Class,South America,PENDING_PAYMENT,1.0
53332,Standard Class,Central America,PENDING_PAYMENT,-1.0
53313,Second Class,Caribbean,COMPLETE,2.0
53306,Second Class,Central America,PROCESSING,0.0
53291,Standard Class,Caribbean,CLOSED,-2.0
53283,Standard Class,Central America,PENDING,0.0
53281,Standard Class,Central America,COMPLETE,-2.0
53270,Standard Class,Central America,PENDING,2.0
53269,Standard Class,Central America,ON_HOLD,1.0
53264,Standard Class,Caribbean,COMPLETE,1.0
53253,Standard Class,Central America,COMPLETE,0.0
53239,Standard Class,South America,PENDING_PAYMENT,1.0
53230,Standard Class,Central America,PENDING,2.0
53224,Standard Class,Central America,COMPLETE,1.0
53199,Standard Class,Caribbean,PENDING_PAYMENT,1.0
53194,Same Day,Central America,COMPLETE,0.0
53192,Standard Class,Central America,CLOSED,-1.0
53163,Standard Class,South America,PENDING,0.0
53158,Second Class,Caribbean,ON_HOLD,2.0
53143,First Class,Central America,PROCESSING,1.0
53140,First Class,South America,PENDING,1.0
53128,Standard Class,South America,PROCESSING,0.0
53116,Second Class,South America,PROCESSING,0.0
53110,Standard Class,Central America,COMPLETE,2.0
53083,First Class,South America,CLOSED,1.0
53054,First Class,South America,COMPLETE,1.0
53046,Standard Class,Central America,COMPLETE,-2.0
53041,Second Class,South America,PENDING,0.0
53028,Second Class,Central America,PENDING_PAYMENT,2.0
53012,Standard Class,Central America,PROCESSING,-1.0
52995,Same Day,Central America,COMPLETE,1.0
52987,Standard Class,Central America,PENDING_PAYMENT,-1.0
52985,Second Class,Central America,PENDING,4.0
52983,Standard Class,Central America,PROCESSING,0.0
52975,Standard Class,Central America,PROCESSING,2.0
52960,First Class,Central America,PENDING_PAYMENT,1.0
52954,Second Class,South America,PROCESSING,3.0
52951,Standard Class,Central America,PENDING_PAYMENT,-2.0
52949,Standard Class,Central America,COMPLETE,1.0
52945,Standard Class,South America,CLOSED,2.0
52923,Standard Class,Central America,PENDING_PAYMENT,0.0
52919,Second Class,Central America,COMPLETE,3.0
52908,Standard Class,Central America,PENDING_PAYMENT,0.0
52901,Second Class,South America,PENDING_PAYMENT,0.0
52874,Standard Class,Caribbean,COMPLETE,1.0
52873,Standard Class,Caribbean,PROCESSING,0.0
52869,Second Class,Caribbean,COMPLETE,3.0
52866,Standard Class,Caribbean,COMPLETE,-2.0
52865,Standard Class,South America,COMPLETE,2.0
52852,Standard Class,Central America,COMPLETE,-1.0
52838,Standard Class,South America,COMPLETE,0.0
52833,Standard Class,Central America,COMPLETE,0.0
52830,Second Class,South America,PROCESSING,4.0
52827,Second Class,Central America,COMPLETE,1.0
52818,Standard Class,Caribbean,PENDING_PAYMENT,0.0
52812,First Class,Central America,PROCESSING,1.0
52799,Second Class,Central America,PENDING,3.0
52786,Second Class,Central America,PROCESSING,0.0
52785,Second Class,Central America,PENDING,4.0
52776,Standard Class,Central America,COMPLETE,-2.0
52770,Standard Class,Central America,PENDING_PAYMENT,2.0
52764,Standard Class,Central America,COMPLETE,1.0
52750,Standard Class,Central America,PENDING,2.0
52748,Same Day,Central America,PENDING,1.0
52747,Standard Class,Caribbean,PENDING_PAYMENT,-1.0
52737,Second Class,Central America,PENDING_PAYMENT,1.0
52725,Standard Class,South America,COMPLETE,2.0
52724,Standard Class,Central America,COMPLETE,1.0
52722,Standard Class,Central America,ON_HOLD,-1.0
52711,First Class,South America,PAYMENT_REVIEW,1.0
52708,Same Day,South America,CLOSED,0.0
52706,Standard Class,South America,COMPLETE,-2.0
52698,Standard Class,South America,PENDING,0.0
52680,First Class,Central America,CLOSED,1.0
52676,Standard Class,South America,PENDING_PAYMENT,-2.0
52661,Standard Class,Central America,COMPLETE,-2.0
52651,First Class,South America,COMPLETE,1.0
52633,Second Class,Central America,CLOSED,2.0
52622,First Class,Central America,CANCELED,1.0
52617,Standard Class,Central America,COMPLETE,-1.0
52611,Same Day,Central America,COMPLETE,1.0
52593,Standard Class,South America,PENDING,0.0
52585,Second Class,Central America,COMPLETE,4.0
52584,Standard Class,Central America,COMPLETE,1.0
52571,Standard Class,Central America,CLOSED,-2.0
52561,Standard Class,Central America,COMPLETE,-2.0
52559,Standard Class,South America,PENDING,1.0
52546,Second Class,Central America,PENDING_PAYMENT,0.0
52531,Standard Class,Central America,ON_HOLD,-2.0
52524,Standard Class,Central America,COMPLETE,1.0
52521,Standard Class,Central America,PROCESSING,-2.0
52518,Standard Class,Central America,CLOSED,0.0
52509,Second Class,Central America,COMPLETE,3.0
52504,Standard Class,South America,PENDING_PAYMENT,1.0
52501,Second Class,Central America,CANCELED,0.0
52496,First Class,Central America,PROCESSING,1.0
52495,Standard Class,Central America,PROCESSING,2.0
52488,Standard Class,Central America,PENDING,0.0
52481,Standard Class,Caribbean,COMPLETE,-2.0
52480,Standard Class,Caribbean,COMPLETE,2.0
52473,Standard Class,Central America,COMPLETE,0.0
52472,Standard Class,Central America,PAYMENT_REVIEW,-1.0
52463,Standard Class,Central America,CANCELED,0.0
52462,Standard Class,Caribbean,PENDING_PAYMENT,-1.0
52456,Standard Class,South America,COMPLETE,-2.0
52454,Standard Class,South America,PENDING_PAYMENT,1.0
52448,Standard Class,South America,PENDING,0.0
52446,Standard Class,Central America,PENDING_PAYMENT,-2.0
52439,Standard Class,Caribbean,PROCESSING,1.0
52436,First Class,South America,COMPLETE,1.0
52429,Standard Class,South America,COMPLETE,1.0
52413,Standard Class,South America,PENDING,0.0
52412,Standard Class,South America,CANCELED,-1.0
52403,Same Day,South America,PENDING,1.0
52392,Standard Class,Central America,PENDING_PAYMENT,-1.0
52385,Same Day,South America,COMPLETE,1.0
52360,Standard Class,Caribbean,ON_HOLD,2.0
52355,Standard Class,South America,PROCESSING,2.0
52351,First Class,South America,COMPLETE,1.0
52331,Standard Class,Central America,ON_HOLD,-2.0
52312,Standard Class,Central America,ON_HOLD,-1.0
42459,Standard Class,Eastern Europe,COMPLETE,1.0
10777,Standard Class,Northern Europe,ON_HOLD,-1.0
67180,Standard Class,Western Europe,ON_HOLD,2.0
13606,Standard Class,Western Europe,ON_HOLD,-2.0
49762,Standard Class,Eastern Europe,ON_HOLD,-1.0
48756,Standard Class,Eastern Europe,ON_HOLD,-2.0
68740,Standard Class,Northern Europe,ON_HOLD,2.0
61950,Standard Class,Western Europe,ON_HOLD,2.0
57508,Standard Class,Central America,COMPLETE,0.0
54735,Standard Class,South America,COMPLETE,2.0
5743,Standard Class,South America,COMPLETE,0.0
5711,Standard Class,South America,COMPLETE,-2.0
57336,Standard Class,South America,COMPLETE,-2.0
52726,Standard Class,South America,COMPLETE,-2.0
6556,Standard Class,Central America,COMPLETE,-2.0
2693,Standard Class,South America,COMPLETE,0.0
53150,Standard Class,South America,COMPLETE,2.0
2818,Standard Class,Central America,COMPLETE,0.0
1226,Standard Class,Central America,COMPLETE,-2.0
58236,Standard Class,Caribbean,COMPLETE,-2.0
53249,Standard Class,Central America,COMPLETE,1.0
3836,Standard Class,Central America,COMPLETE,-2.0
59342,Standard Class,Central America,COMPLETE,-1.0
51659,Standard Class,Central America,COMPLETE,1.0
52742,Standard Class,Central America,COMPLETE,-1.0
56237,Standard Class,Central America,COMPLETE,-1.0
53585,Standard Class,Caribbean,COMPLETE,2.0
2338,Standard Class,Central America,COMPLETE,0.0
54331,Standard Class,South America,COMPLETE,-2.0
1440,Standard Class,South America,COMPLETE,2.0
6732,Standard Class,Caribbean,COMPLETE,-1.0
4521,Standard Class,Caribbean,COMPLETE,-2.0
9864,Standard Class,Central America,COMPLETE,1.0
10072,Standard Class,South America,COMPLETE,-1.0
6553,Standard Class,Central America,COMPLETE,0.0
1370,Standard Class,Central America,COMPLETE,2.0
4851,Standard Class,Central America,COMPLETE,-2.0
54792,Standard Class,Central America,COMPLETE,-1.0
51411,Standard Class,Central America,COMPLETE,-2.0
52917,Standard Class,South America,COMPLETE,-1.0
854,Standard Class,Central America,COMPLETE,1.0
4515,Standard Class,South America,COMPLETE,2.0
57456,Standard Class,Central America,COMPLETE,-2.0
55462,Standard Class,Caribbean,ON_HOLD,-1.0
57498,Standard Class,Caribbean,ON_HOLD,0.0
59429,Standard Class,Central America,ON_HOLD,1.0
56696,Standard Class,Central America,ON_HOLD,-2.0
26679,Standard Class,Eastern Asia,COMPLETE,1.0
21163,Standard Class,Southeast Asia,COMPLETE,0.0
25392,Standard Class,Eastern Asia,COMPLETE,-1.0
22155,Standard Class,Oceania,COMPLETE,2.0
28552,Standard Class,South Asia,COMPLETE,-1.0
22111,Standard Class,Eastern Asia,COMPLETE,-2.0
24024,Standard Class,Southeast Asia,COMPLETE,1.0
26881,Standard Class,Oceania,COMPLETE,-2.0
26904,Standard Class,Oceania,COMPLETE,1.0
24168,Standard Class,Oceania,COMPLETE,0.0
50101,Standard Class,West Asia,COMPLETE,-2.0
26196,Standard Class,Southeast Asia,COMPLETE,-2.0
46487,Standard Class,South Asia,COMPLETE,-1.0
25442,Standard Class,South Asia,COMPLETE,-1.0
44700,Standard Class,South Asia,COMPLETE,2.0
47096,Standard Class,South Asia,COMPLETE,-2.0
45572,Standard Class,Central Asia,COMPLETE,-1.0
20423,Standard Class,Eastern Asia,COMPLETE,0.0
43558,Standard Class,West Asia,COMPLETE,0.0
45843,Standard Class,South Asia,COMPLETE,0.0
41963,Standard Class,South Asia,COMPLETE,0.0
25632,Standard Class,Oceania,COMPLETE,-1.0
25424,Standard Class,Oceania,COMPLETE,1.0
21822,Standard Class,Southeast Asia,COMPLETE,-1.0
46566,Standard Class,West Asia,COMPLETE,-2.0
27619,Standard Class,South Asia,COMPLETE,1.0
44282,Standard Class,West Asia,COMPLETE,-1.0
20694,Standard Class,Oceania,COMPLETE,1.0
27814,Standard Class,Southeast Asia,COMPLETE,1.0
49184,Standard Class,South Asia,COMPLETE,1.0
21601,Standard Class,South Asia,COMPLETE,-2.0
45589,Standard Class,West Asia,COMPLETE,1.0
29356,Standard Class,Southeast Asia,COMPLETE,-2.0
28569,Standard Class,Southeast Asia,ON_HOLD,1.0
30220,Standard Class,Southeast Asia,ON_HOLD,2.0
31126,Standard Class,Oceania,ON_HOLD,-2.0
38550,Standard Class,US Center ,COMPLETE,2.0
32477,Standard Class,East of USA,COMPLETE,-1.0
35846,Standard Class,US Center ,COMPLETE,-2.0
33469,Standard Class,West of USA ,COMPLETE,1.0
34504,Standard Class,West of USA ,COMPLETE,1.0
38809,Standard Class,East of USA,COMPLETE,1.0
37617,Standard Class,South of  USA ,COMPLETE,-1.0
36598,Standard Class,South of  USA ,COMPLETE,0.0
33816,Standard Class,US Center ,COMPLETE,-2.0
36493,Standard Class,West of USA ,COMPLETE,0.0
39816,Standard Class,East of USA,COMPLETE,-2.0
43837,Standard Class,Canada,COMPLETE,-1.0
36231,Standard Class,West of USA ,COMPLETE,-2.0
34909,Standard Class,East of USA,COMPLETE,1.0
39534,Standard Class,South of  USA ,COMPLETE,1.0
32622,Standard Class,US Center ,COMPLETE,-1.0
31561,Standard Class,US Center ,COMPLETE,-2.0
35474,Standard Class,South of  USA ,COMPLETE,1.0
35206,Standard Class,East of USA,COMPLETE,-2.0
36073,Standard Class,East of USA,COMPLETE,0.0
36277,Standard Class,US Center ,COMPLETE,-1.0
38683,Standard Class,US Center ,COMPLETE,0.0
36183,Standard Class,South of  USA ,COMPLETE,0.0
36708,Standard Class,West of USA ,COMPLETE,0.0
31369,Standard Class,South of  USA ,COMPLETE,1.0
40757,Standard Class,East of USA,COMPLETE,-1.0
36388,Standard Class,West of USA ,COMPLETE,0.0
34281,Standard Class,West of USA ,COMPLETE,-2.0
38309,Standard Class,East of USA,COMPLETE,1.0
38935,Standard Class,East of USA,COMPLETE,2.0
33821,Standard Class,US Center ,COMPLETE,-2.0
37942,Standard Class,West of USA ,COMPLETE,-1.0
40829,Standard Class,East of USA,ON_HOLD,1.0
36393,Standard Class,US Center ,ON_HOLD,0.0
33119,Standard Class,US Center ,ON_HOLD,1.0
31342,Standard Class,US Center ,ON_HOLD,-1.0
50185,Standard Class,Southern Africa,COMPLETE,2.0
49256,Standard Class,North Africa,COMPLETE,-2.0
44785,Standard Class,Southern Africa,COMPLETE,2.0
50860,Standard Class,West Africa,COMPLETE,2.0
45688,Standard Class,West Africa,COMPLETE,0.0
51165,Standard Class,Southern Africa,COMPLETE,2.0
41546,Standard Class,North Africa,COMPLETE,-2.0
47276,Standard Class,West Africa,COMPLETE,-2.0
49769,Standard Class,North Africa,COMPLETE,1.0
49753,Standard Class,East Africa,COMPLETE,0.0
41697,Standard Class,Southern Africa,COMPLETE,-1.0
42560,Standard Class,North Africa,COMPLETE,2.0
49424,Standard Class,West Africa,ON_HOLD,1.0
48632,Standard Class,West Africa,ON_HOLD,-1.0
19329,Standard Class,Western Europe,COMPLETE,1.0
19925,Standard Class,Western Europe,COMPLETE,2.0
50925,Standard Class,Eastern Europe,COMPLETE,2.0
15609,Standard Class,Southern Europe,COMPLETE,1.0
42229,Standard Class,Western Europe,COMPLETE,1.0
19641,Standard Class,Southern Europe,COMPLETE,-2.0
12174,Standard Class,Southern Europe,COMPLETE,1.0
13300,Standard Class,Western Europe,COMPLETE,2.0
15606,Standard Class,Northern Europe,COMPLETE,-2.0
65747,Standard Class,Northern Europe,COMPLETE,-1.0
61705,Standard Class,Western Europe,COMPLETE,2.0
14966,Standard Class,Western Europe,COMPLETE,-2.0
13312,Standard Class,Southern Europe,COMPLETE,-1.0
12581,Standard Class,Western Europe,COMPLETE,-2.0
62447,Standard Class,Western Europe,COMPLETE,-1.0
12900,Standard Class,Western Europe,COMPLETE,2.0
67790,Standard Class,Western Europe,COMPLETE,2.0
62861,Standard Class,Southern Europe,COMPLETE,-2.0
11872,Standard Class,Western Europe,COMPLETE,-1.0
11306,Standard Class,Western Europe,COMPLETE,-2.0
17027,Standard Class,Western Europe,COMPLETE,-1.0
65237,Standard Class,Western Europe,COMPLETE,-1.0
18422,Standard Class,Western Europe,COMPLETE,-1.0
12454,Standard Class,Southern Europe,COMPLETE,1.0
10657,Standard Class,Western Europe,COMPLETE,-1.0
44760,Standard Class,Eastern Europe,ON_HOLD,2.0
10852,Standard Class,Southern Europe,ON_HOLD,-1.0
15713,Standard Class,Western Europe,ON_HOLD,0.0
17837,Standard Class,Northern Europe,ON_HOLD,-1.0
52514,Standard Class,Central America,COMPLETE,1.0
51592,Standard Class,South America,COMPLETE,-1.0
57843,Standard Class,Central America,COMPLETE,0.0
4187,Standard Class,South America,COMPLETE,-1.0
4482,Standard Class,South America,COMPLETE,-1.0
58423,Standard Class,Caribbean,COMPLETE,0.0
9163,Standard Class,Central America,COMPLETE,0.0
51665,Standard Class,Central America,COMPLETE,2.0
250,Standard Class,Central America,COMPLETE,2.0
55317,Standard Class,Central America,COMPLETE,-1.0
54335,Standard Class,Central America,COMPLETE,2.0
59910,Standard Class,South America,COMPLETE,2.0
51606,Standard Class,Central America,COMPLETE,-2.0
54209,Standard Class,Caribbean,COMPLETE,1.0
8623,Standard Class,Central America,COMPLETE,0.0
764,Standard Class,South America,COMPLETE,1.0
61195,Standard Class,Central America,COMPLETE,2.0
1320,Standard Class,Central America,COMPLETE,2.0
55904,Standard Class,Central America,COMPLETE,1.0
55173,Standard Class,Central America,COMPLETE,0.0
57569,Standard Class,Central America,COMPLETE,1.0
61104,Standard Class,Central America,COMPLETE,1.0
7961,Standard Class,South America,COMPLETE,-2.0
10104,Standard Class,South America,COMPLETE,1.0
52131,Standard Class,Central America,COMPLETE,-2.0
56342,Standard Class,Central America,COMPLETE,-1.0
53227,Standard Class,South America,COMPLETE,-1.0
10039,Standard Class,South America,ON_HOLD,1.0
8328,Standard Class,Central America,ON_HOLD,0.0
4668,Standard Class,Central America,ON_HOLD,0.0
54556,Standard Class,Caribbean,ON_HOLD,-2.0
3550,Standard Class,South America,ON_HOLD,2.0
4995,Standard Class,Central America,ON_HOLD,2.0
5212,Standard Class,Caribbean,ON_HOLD,-1.0
5452,Standard Class,Central America,ON_HOLD,-1.0
30186,Standard Class,Southeast Asia,COMPLETE,-2.0
44716,Standard Class,West Asia,COMPLETE,-2.0
28206,Standard Class,Eastern Asia,COMPLETE,-2.0
22684,Standard Class,Oceania,COMPLETE,1.0
28023,Standard Class,Southeast Asia,COMPLETE,0.0
26767,Standard Class,Southeast Asia,COMPLETE,-1.0
49559,Standard Class,West Asia,COMPLETE,1.0
30254,Standard Class,Eastern Asia,COMPLETE,1.0
27778,Standard Class,Oceania,COMPLETE,0.0
50261,Standard Class,West Asia,COMPLETE,-2.0
45038,Standard Class,South Asia,COMPLETE,0.0
47640,Standard Class,West Asia,COMPLETE,2.0
49541,Standard Class,West Asia,COMPLETE,-2.0
45494,Standard Class,West Asia,COMPLETE,1.0
20343,Standard Class,Oceania,COMPLETE,0.0
30571,Standard Class,Oceania,COMPLETE,-2.0
47703,Standard Class,West Asia,COMPLETE,0.0
26491,Standard Class,Southeast Asia,COMPLETE,-2.0
25970,Standard Class,Oceania,COMPLETE,2.0
30054,Standard Class,Southeast Asia,COMPLETE,1.0
29346,Standard Class,Eastern Asia,COMPLETE,-2.0
49168,Standard Class,West Asia,COMPLETE,0.0
25236,Standard Class,Oceania,COMPLETE,-2.0
28430,Standard Class,South Asia,COMPLETE,2.0
26326,Standard Class,Southeast Asia,COMPLETE,-2.0
26552,Standard Class,Southeast Asia,COMPLETE,-1.0
51278,Standard Class,West Asia,COMPLETE,0.0
30545,Standard Class,Oceania,COMPLETE,2.0
24016,Standard Class,South Asia,COMPLETE,-2.0
50991,Standard Class,West Asia,COMPLETE,-2.0
26103,Standard Class,Oceania,COMPLETE,0.0
22487,Standard Class,Southeast Asia,COMPLETE,-1.0
25484,Standard Class,South Asia,COMPLETE,1.0
26460,Standard Class,Southeast Asia,COMPLETE,2.0
48333,Standard Class,West Asia,ON_HOLD,0.0
27890,Standard Class,South Asia,ON_HOLD,2.0
44979,Standard Class,West Asia,ON_HOLD,1.0
30162,Standard Class,Southeast Asia,ON_HOLD,-1.0
28226,Standard Class,Eastern Asia,ON_HOLD,-2.0
28926,Standard Class,South Asia,ON_HOLD,-2.0
25068,Standard Class,Oceania,ON_HOLD,0.0
32272,Standard Class,East of USA,COMPLETE,-1.0
40398,Standard Class,US Center ,COMPLETE,0.0
38110,Standard Class,East of USA,COMPLETE,2.0
32104,Standard Class,US Center ,COMPLETE,1.0
35264,Standard Class,West of USA ,COMPLETE,1.0
40191,Standard Class,West of USA ,COMPLETE,-2.0
35211,Standard Class,West of USA ,COMPLETE,-2.0
33542,Standard Class,West of USA ,COMPLETE,-1.0
31626,Standard Class,East of USA,COMPLETE,-2.0
34668,Standard Class,West of USA ,COMPLETE,0.0
34063,Standard Class,East of USA,COMPLETE,0.0
31366,Standard Class,South of  USA ,COMPLETE,-2.0
39895,Standard Class,West of USA ,ON_HOLD,2.0
36080,Standard Class,US Center ,ON_HOLD,2.0
32890,Standard Class,West of USA ,ON_HOLD,2.0
48368,Standard Class,West Africa,COMPLETE,0.0
41511,Standard Class,East Africa,COMPLETE,-2.0
41439,Standard Class,East Africa,COMPLETE,1.0
48026,Standard Class,North Africa,COMPLETE,-2.0
43818,Standard Class,West Africa,COMPLETE,0.0
50851,Standard Class,West Africa,COMPLETE,-2.0
46058,Standard Class,North Africa,COMPLETE,0.0
47919,Standard Class,West Africa,COMPLETE,1.0
50166,Standard Class,West Africa,COMPLETE,-2.0
47377,Standard Class,Southern Africa,COMPLETE,-1.0
48043,Standard Class,West Africa,ON_HOLD,0.0
49404,Standard Class,North Africa,ON_HOLD,1.0
19927,Standard Class,Northern Europe,COMPLETE,-1.0
68548,Standard Class,Western Europe,COMPLETE,0.0
20267,Standard Class,Southern Europe,COMPLETE,-1.0
68798,Standard Class,Western Europe,COMPLETE,0.0
16684,Standard Class,Western Europe,COMPLETE,1.0
13957,Standard Class,Western Europe,COMPLETE,-1.0
63580,Standard Class,Northern Europe,COMPLETE,2.0
42757,Standard Class,Eastern Europe,COMPLETE,-1.0
15908,Standard Class,Southern Europe,COMPLETE,0.0
62862,Standard Class,Western Europe,COMPLETE,-1.0
65804,Standard Class,Western Europe,COMPLETE,1.0
13121,Standard Class,Western Europe,COMPLETE,-2.0
17699,Standard Class,Southern Europe,COMPLETE,1.0
18886,Standard Class,Northern Europe,COMPLETE,-2.0
18560,Standard Class,Southern Europe,COMPLETE,2.0
19251,Standard Class,Western Europe,COMPLETE,-2.0
48212,Standard Class,Eastern Europe,ON_HOLD,-1.0
6089,Standard Class,Central America,COMPLETE,1.0
7560,Standard Class,Caribbean,COMPLETE,2.0
56299,Standard Class,Central America,COMPLETE,1.0
55747,Standard Class,Central America,COMPLETE,-1.0
61327,Standard Class,South America,COMPLETE,-1.0
4780,Standard Class,Central America,COMPLETE,2.0
61457,Standard Class,South America,COMPLETE,-1.0
137,Standard Class,South America,COMPLETE,-1.0
61427,Standard Class,South America,COMPLETE,-1.0
56002,Standard Class,Central America,COMPLETE,-1.0
59845,Standard Class,Caribbean,COMPLETE,2.0
60292,Standard Class,Central America,COMPLETE,-1.0
55834,Standard Class,Central America,COMPLETE,1.0
55606,Standard Class,Caribbean,COMPLETE,-2.0
51335,Standard Class,Central America,COMPLETE,2.0
862,Standard Class,Caribbean,COMPLETE,-1.0
56274,Standard Class,South America,COMPLETE,1.0
51919,Standard Class,South America,COMPLETE,1.0
8009,Standard Class,Central America,COMPLETE,1.0
57882,Standard Class,Central America,COMPLETE,-1.0
4684,Standard Class,Central America,ON_HOLD,1.0
2513,Standard Class,Central America,ON_HOLD,0.0
3693,Standard Class,Central America,ON_HOLD,0.0
25188,Standard Class,Southeast Asia,COMPLETE,0.0
26385,Standard Class,Southeast Asia,COMPLETE,2.0
26062,Standard Class,Oceania,COMPLETE,-1.0
50586,Standard Class,West Asia,COMPLETE,-2.0
23474,Standard Class,Southeast Asia,COMPLETE,1.0
21699,Standard Class,Southeast Asia,COMPLETE,1.0
30252,Standard Class,Oceania,COMPLETE,-1.0
25465,Standard Class,Eastern Asia,COMPLETE,2.0
29253,Standard Class,Oceania,COMPLETE,0.0
29852,Standard Class,Southeast Asia,COMPLETE,-1.0
